"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.813509005E2;-1.416186129E0;-6.932956476E0;-2.279910074E0
2.813608625E2;2.156709825E0;-5.192815157E0;-6.543368776E0
2.813708245E2;3.700326810E0;-3.647621763E0;-5.759063029E0
2.813807865E2;3.116932563E0;-3.459538470E0;1.408037888E0
2.813907485E2;2.585410135E0;-2.160055602E0;4.804105124E0
2.814007105E2;2.840009015E0;1.052089512E-2;4.520247948E0
2.814106715E2;1.419596225E0;1.617667878E0;4.064961810E0
2.814206335E2;-3.824459106E-2;2.244946064E0;3.268261136E0
2.814305955E2;-9.051381657E-1;3.089020295E0;3.328637730E0
2.814405575E2;-1.728458582E0;3.870462075E0;3.887549393E0
2.814505195E2;-2.435924898E0;4.632517412E0;4.944083959E0
2.814604805E2;-2.516474386E0;5.632992382E0;6.395904921E0
2.814704425E2;-2.313124744E0;6.891521351E0;7.547360846E0
2.814804045E2;-2.378288016E0;8.011491190E0;7.722702472E0
2.814903665E2;-2.441717150E0;8.955868558E0;7.115116539E0
2.815003285E2;-2.490570636E0;9.685482373E0;6.689851468E0
2.815102905E2;-2.533733613E0;1.005024221E1;6.421419831E0
2.815202515E2;-2.698441784E0;1.021257963E1;6.332300663E0
2.815302135E2;-3.377032795E0;9.956107886E0;5.639686275E0
2.815401755E2;-4.103258441E0;9.547350090E0;4.956077768E0
2.815501375E2;-4.699417745E0;9.021687157E0;4.391124469E0
2.815600995E2;-5.279742204E0;8.230113906E0;4.125661171E0
2.815700605E2;-5.599798324E0;7.393237013E0;4.323025749E0
2.815800225E2;-5.683143366E0;6.220659190E0;4.221891430E0
2.815899845E2;-5.792209141E0;4.607769656E0;3.837158381E0
2.815999465E2;-5.570300875E0;2.641549838E0;3.241415691E0
2.816099085E2;-4.839485749E0;2.814598185E-1;2.101215948E0
2.816198695E2;-3.208144742E0;-2.335721748E0;-1.393049428E-1
2.816298315E2;-2.807212421E-1;-5.305068834E0;-3.201412258E0
2.816397935E2;2.901755027E0;-8.918011930E0;-8.134038305E0
2.816497555E2;5.855743232E0;-1.264519676E1;-1.335049960E1
2.816597175E2;8.899092094E0;-1.334627674E1;-1.451477262E1
2.816696795E2;1.012768157E1;-1.055644152E1;-1.340406244E1
2.816796405E2;7.212388480E0;-7.717258129E0;-1.075360261E1
2.816896025E2;4.056207066E0;-5.107666833E0;-6.911116540E0
2.816995645E2;2.877030076E0;-3.306042042E0;-3.919476652E0
2.817095265E2;1.711636727E0;-2.195345303E0;-2.661006448E0
2.817194885E2;4.082959393E-1;-5.509310907E-1;-2.164061822E0
2.817294495E2;-7.378802430E-1;1.167332870E0;-6.574734995E-1
2.817394115E2;-1.885566688E0;1.500025992E0;2.013360071E-1
2.817493735E2;-3.373769172E0;-1.729014652E0;-1.578866340E0
2.817593355E2;-5.236638869E0;-8.454734110E0;-3.813214910E0
2.817692975E2;-6.239175568E0;-1.723365774E1;-3.606217629E0
2.817792585E2;-4.159263657E0;-2.118170242E1;-8.300593320E-1
2.817892205E2;7.474652912E-1;-1.495725716E1;2.968587825E0
2.817991825E2;1.570188341E0;-4.087809513E0;6.273545501E0
2.818091444E2;-3.345240314E-1;2.691625392E0;9.480135176E0
2.818191064E2;-2.112660703E0;7.451810326E0;1.041265615E1
2.818290684E2;-3.570010208E0;1.168627327E1;7.393666198E0
2.818390294E2;-4.988472512E0;1.470947321E1;1.810300890E-1
2.818489914E2;-5.367234676E0;1.515232495E1;-7.257169381E-1
2.818589534E2;-5.852391023E0;1.155485242E1;6.739838730E0
2.818689154E2;-4.354812675E0;8.166852295E0;1.185241489E1
2.818788774E2;-2.667890667E0;4.813408629E0;1.285113920E1
2.818888384E2;-2.141660700E0;9.642532235E-1;1.290977625E1
2.818988004E2;-1.575648325E0;-3.682191086E0;1.175023011E1
2.819087624E2;-1.376107998E0;-7.384194294E0;9.443744445E0
2.819187244E2;-1.159478744E0;-9.715843456E0;6.977952554E0
2.819286864E2;1.034904399E0;-9.958603477E0;5.845528146E0
2.819386484E2;6.803433048E0;-9.797354227E0;2.908396879E0
2.819486094E2;7.677509927E0;-6.408223250E0;-1.516722424E-1
2.819585714E2;5.932798424E0;-1.079702404E0;-2.681376393E0
2.819685334E2;4.076818794E0;1.347646383E0;-6.071144131E0
2.819784954E2;2.351468446E0;1.562717500E0;-7.335227956E0
2.819884574E2;1.101135519E0;1.296296135E0;-6.418633633E0
2.819984184E2;5.164566381E-1;9.553625321E-1;-5.018197417E0
2.820083804E2;6.290254797E-1;1.452921408E0;-3.647491955E0
2.820183424E2;5.919707239E-1;2.448104063E0;-2.389248329E0
2.820283044E2;2.993255474E-1;3.368220749E0;-1.279585962E0
2.820382664E2;3.271448453E-1;3.676666052E0;-7.857488394E-2
2.820482274E2;4.822970581E-1;3.447542907E0;1.638091033E0
2.820581894E2;1.272416837E0;2.997271634E0;3.406597779E0
2.820681514E2;2.448018840E0;2.293132968E0;5.936413173E0
2.820781134E2;2.289143120E0;1.126218758E0;7.704805899E0
2.820880754E2;1.695451634E0;4.129783165E-1;5.054482899E0
2.820980374E2;1.022526575E0;-1.048195267E-1;2.141483091E0
2.821079984E2;1.282778250E-1;-4.011435521E-1;8.381417189E-1
2.821179604E2;-6.870321979E-1;-6.586420655E-2;-7.932215810E-1
2.821279224E2;-1.488492360E0;4.625697219E-1;-2.521946796E0
2.821378844E2;-1.984772741E0;1.040193352E0;-4.594837954E0
2.821478464E2;-1.995289105E0;1.212590320E0;-6.271340516E0
2.821578074E2;-1.416486530E0;1.256120501E0;-6.278801563E0
2.821677694E2;-2.958960092E-1;1.063471702E0;-4.316485931E0
2.821777314E2;1.486982755E0;4.100950545E-1;-1.851800041E0
2.821876934E2;2.238389727E0;-5.132487094E-1;-5.299088886E-1
2.821976554E2;2.420510029E0;-1.060466818E0;-8.254116726E-1
2.822076174E2;2.762089604E0;-1.416596750E0;-1.394244306E0
2.822175784E2;3.028905363E0;-1.869219773E0;-2.024268637E0
2.822275404E2;3.439669046E0;-2.128431521E0;-2.796743712E0
2.822375024E2;3.849965830E0;-2.312695413E0;-2.959679592E0
2.822474644E2;4.437033883E0;-2.413290911E0;-2.940372086E0
2.822574264E2;5.308761935E0;-2.555535541E0;-2.969896724E0
2.822673874E2;6.241480540E0;-2.579084033E0;-2.980074095E0
2.822773494E2;7.108533744E0;-2.428925196E0;-2.801565618E0
2.822873114E2;7.751752024E0;-2.216381831E0;-2.500194861E0
2.822972734E2;7.984747780E0;-2.179981744E0;-2.118837702E0
2.823072354E2;7.580114610E0;-2.345774866E0;-1.842901456E0
2.823171964E2;6.476591234E0;-2.677741764E0;-2.065679495E0
2.823271584E2;4.973686073E0;-3.019044911E0;-2.849503723E0
2.823371204E2;3.585797105E0;-3.415914733E0;-4.077118464E0
2.823470824E2;2.638280367E0;-4.266956506E0;-4.938918529E0
2.823570444E2;2.300047300E0;-5.562487240E0;-5.432677884E0
2.823670064E2;2.327531845E0;-6.481817476E0;-5.698373609E0
2.823769674E2;2.158683553E0;-6.676201143E0;-4.823200961E0
2.823869294E2;1.477258250E0;-6.035302454E0;-4.545174336E0
2.823968914E2;8.632649387E-1;-4.766388245E0;-4.467658090E0
2.824068534E2;2.314035594E-4;-3.230904737E0;-3.497717280E0
2.824168154E2;-5.790629223E-1;-1.421082734E0;-8.999456189E-1
2.824267764E2;-1.850728539E-1;-3.595300877E-1;2.409742820E0
2.824367384E2;-3.248306635E-1;-1.019423457E0;3.532188370E0
2.824467004E2;-1.684572597E0;-2.796271257E0;4.039348959E0
2.824566624E2;-2.934054462E0;-5.069723082E0;4.359752988E0
2.824666244E2;-3.328284266E0;-6.758382590E0;3.759876609E0
2.824765864E2;-3.982137754E0;-7.197678639E0;4.457858741E0
2.824865474E2;-4.404755498E0;-6.300542681E0;4.265064347E0
2.824965094E2;-5.019569174E0;-5.602599140E0;3.449035116E0
2.825064714E2;-5.770178002E0;-5.558046280E0;2.199101700E0
2.825164334E2;-5.882795960E0;-5.244633182E0;6.357689273E-1
2.825263954E2;-4.667363016E0;-5.200106635E0;-8.311511533E-1
2.825363564E2;-3.101843823E0;-5.786752519E0;-8.192498767E-1
2.825463184E2;-1.006618421E0;-5.635684440E0;-9.663611448E-1
2.825562804E2;1.336391078E0;-3.882678078E0;-1.900457646E0
2.825662424E2;2.007393134E0;-2.405669650E0;-1.477855397E0
2.825762044E2;2.347052629E0;-2.444679349E0;2.056549068E0
2.825861654E2;2.569784621E0;-2.048053941E0;4.953991481E0
2.825961274E2;1.914450033E0;-1.818589318E-1;6.208243797E0
2.826060894E2;9.534556089E-1;1.714362699E0;5.500917814E0
2.826160514E2;-1.941551878E-1;2.983060561E0;4.246524288E0
2.826260134E2;-1.189136260E0;3.936079529E0;3.797460757E0
2.826359754E2;-2.058951689E0;4.493424430E0;4.444932886E0
2.826459364E2;-2.706064507E0;5.052294286E0;5.452903987E0
2.826558984E2;-2.932176921E0;5.874380062E0;6.367162347E0
2.826658604E2;-2.781151234E0;6.657002395E0;6.994970291E0
2.826758224E2;-2.200389550E0;7.316787007E0;7.240091418E0
2.826857844E2;-1.683681189E0;7.644529291E0;7.562800419E0
2.826957454E2;-1.498646049E0;7.862090153E0;7.454053903E0
2.827057074E2;-1.564708184E0;8.079173881E0;6.817299719E0
2.827156694E2;-1.856568299E0;8.125461025E0;6.432112049E0
2.827256314E2;-2.348311680E0;7.956930236E0;6.134423869E0
2.827355934E2;-2.778696573E0;7.804757034E0;5.928044053E0
2.827455554E2;-3.198207691E0;7.727769084E0;5.691693165E0
2.827555164E2;-3.512097922E0;7.466261719E0;5.266333369E0
2.827654784E2;-3.876520375E0;6.762839922E0;4.867925729E0
2.827754404E2;-3.986011535E0;5.654193801E0;4.437027451E0
2.827854024E2;-3.655689166E0;4.245569145E0;3.840273193E0
2.827953644E2;-3.363466670E0;2.644607347E0;3.244072081E0
2.828053254E2;-2.897533630E0;9.555110514E-1;2.130459043E0
2.828152885E2;-2.260966411E0;-8.696791881E-1;1.821536314E-1
2.828252505E2;-1.108994761E0;-2.727165939E0;-2.547974507E0
2.828352125E2;9.776127957E-2;-5.537998517E0;-6.783690509E0
2.828451745E2;1.702486419E0;-1.020021511E1;-1.136650425E1
2.828551365E2;4.347508918E0;-1.361790798E1;-1.345965192E1
2.828650975E2;6.357377032E0;-1.267272896E1;-1.352933202E1
2.828750595E2;5.826521772E0;-1.032627874E1;-1.332481278E1
2.828850215E2;3.422855963E0;-6.652976587E0;-9.503322895E0
2.828949835E2;2.312404367E0;-2.380904937E0;-4.944556414E0
2.829049455E2;1.442970616E0;1.825377935E-1;-2.257802337E0
2.829149065E2;1.307764864E-1;1.848206635E0;-6.450657079E-1
2.829248685E2;-1.592645304E0;2.188261401E0;-7.582935306E-1
2.829348305E2;-3.292616251E0;1.754492140E-1;-1.162250763E0
2.829447925E2;-4.892321775E0;-5.455917642E0;-1.293230440E0
2.829547545E2;-6.648701688E0;-1.254516610E1;-4.941724607E-1
2.829647165E2;-7.445211743E0;-1.989460630E1;-1.138599945E0
2.829746775E2;-4.577160067E0;-2.150157085E1;-9.774711469E-1
2.829846395E2;-4.911736066E-1;-1.072360406E1;1.981188398E0
2.829946015E2;-1.684434895E0;-1.795095205E-2;6.264489334E0
2.830045635E2;-1.511325737E0;5.528802016E0;8.528829442E0
2.830145255E2;-7.160982683E-1;9.780444079E0;9.485550867E0
2.830244865E2;-1.656591477E0;1.200166039E1;8.718064052E0
2.830344485E2;-1.376023359E0;1.342186253E1;7.800158783E0
2.830444105E2;-1.136153324E0;1.225692877E1;7.769974287E0
2.830543725E2;-1.134208613E0;8.960931078E0;1.126914226E1
2.830643345E2;-6.832634481E-1;5.919777260E0;1.284746130E1
2.830742965E2;-5.025822917E-1;2.616309747E0;1.327132012E1
2.830842575E2;-9.013091896E-1;-1.464605314E0;1.222238225E1
2.830942195E2;-2.105382089E0;-4.887181780E0;9.285524637E0
2.831041815E2;-2.672677198E0;-8.099570723E0;6.116714991E0
2.831141435E2;-1.034093171E0;-1.114853291E1;4.587537121E0
2.831241055E2;1.358209086E0;-1.231835260E1;4.041365079E0
2.831340665E2;3.880125476E0;-8.907454782E0;3.579000302E-1
2.831440285E2;4.832488971E0;-2.506297892E0;-3.012905334E0
2.831539905E2;4.267645893E0;1.273617125E0;-4.871386696E0
2.831639525E2;2.732830136E0;1.809403342E0;-5.633418059E0
2.831739145E2;1.924202896E0;1.841495200E0;-5.264631829E0
2.831838755E2;2.079766022E0;2.233298410E0;-4.510977187E0
2.831938375E2;1.159942136E0;2.561002103E0;-3.325937194E0
2.832037995E2;3.195409068E-1;3.395371710E0;-2.020336969E0
2.832137615E2;-1.622724404E-1;3.850168728E0;-5.445570409E-1
2.832237235E2;-3.982743964E-1;3.434253355E0;9.705214387E-1
2.832336855E2;4.726828469E-1;2.529955142E0;2.771914680E0
2.832436465E2;1.464104062E0;1.537087984E0;5.751553450E0
2.832536085E2;1.844902665E0;3.676752591E-1;7.897111466E0
2.832635705E2;1.388139375E0;-6.036226898E-1;5.977764097E0
2.832735325E2;9.314727824E-1;-8.046780306E-1;2.419690688E0
2.832834945E2;2.772545741E-1;-8.376972574E-1;5.079248927E-1
2.832934555E2;-5.000571717E-1;-1.700282604E-1;-7.524669995E-1
2.833034175E2;-1.009144491E0;1.077027887E0;-2.244981147E0
2.833133795E2;-1.535873664E0;1.977407881E0;-4.245649252E0
2.833233415E2;-1.947055131E0;2.361545391E0;-6.121286345E0
2.833333035E2;-1.696742407E0;2.453263646E0;-6.656867325E0
2.833432655E2;-7.411100256E-1;2.137256139E0;-5.444661752E0
2.833532265E2;1.231188997E0;1.680970420E0;-3.736335719E0
2.833631885E2;3.017597140E0;1.590118137E0;-2.287190443E0
2.833731505E2;3.676242129E0;1.645583655E0;-1.671236706E0
2.833831125E2;3.811955127E0;1.715345031E0;-1.387696302E0
2.833930745E2;3.996245624E0;1.210164310E0;-1.078900750E0
2.834030355E2;4.260462003E0;2.686041301E-1;-8.731559426E-1
2.834129975E2;4.763971590E0;-1.009390220E0;-8.922951950E-1
2.834229595E2;5.492037063E0;-2.648779920E0;-1.083500755E0
2.834329215E2;6.330385115E0;-4.068675669E0;-1.676395558E0
2.834428835E2;6.685343850E0;-4.901388760E0;-2.152277782E0
2.834528455E2;6.353776317E0;-4.784002397E0;-2.573867147E0
2.834628065E2;5.374221514E0;-4.111496583E0;-2.929980707E0
2.834727685E2;4.451335295E0;-3.336518315E0;-3.284479850E0
2.834827305E2;3.962033273E0;-2.690498049E0;-3.190143211E0
2.834926925E2;3.780631886E0;-2.637417610E0;-2.853195655E0
2.835026545E2;4.039715287E0;-3.505457239E0;-2.854677340E0
2.835126155E2;4.844180479E0;-4.824064595E0;-3.050956090E0
2.835225775E2;5.628204682E0;-5.453075895E0;-3.139860080E0
2.835325395E2;6.068929791E0;-5.623468437E0;-3.311811490E0
2.835425015E2;6.088516209E0;-5.568313406E0;-3.536149859E0
2.835524635E2;5.505824797E0;-4.978988328E0;-3.529378783E0
2.835624255E2;4.390523668E0;-4.358032152E0;-3.348926107E0
2.835723865E2;3.202440491E0;-4.766466597E0;-3.698007220E0
2.835823485E2;1.722323975E0;-5.499165988E0;-4.419848916E0
2.835923105E2;-9.986398217E-1;-5.028984361E0;-5.071370242E0
2.836022725E2;-2.973424642E0;-2.965124812E0;-4.862268548E0
2.836122345E2;-3.065684057E0;-4.526317942E-1;-2.078965246E0
2.836221955E2;-1.937697247E0;1.140291252E0;1.139531041E0
2.836321575E2;-9.608532138E-1;1.140238627E0;3.121820835E0
2.836421195E2;-1.540459050E0;4.746769667E-2;3.776067549E0
2.836520815E2;-2.881950215E0;-2.010694910E0;3.693313075E0
2.836620435E2;-3.656917374E0;-4.657039465E0;3.015838298E0
2.836720055E2;-3.832543466E0;-6.324667123E0;3.024576377E0
2.836819665E2;-3.918712714E0;-6.253598310E0;3.899853104E0
2.836919285E2;-4.358363397E0;-5.716270766E0;4.393277414E0
2.837018905E2;-4.685943713E0;-5.643179401E0;3.982035720E0
2.837118525E2;-4.497011990E0;-5.390905960E0;2.740994604E0
2.837218145E2;-3.523478065E0;-5.130593181E0;1.021722583E0
2.837317755E2;-1.510997415E0;-5.586656122E0;5.002807546E-1
2.837417375E2;-1.570419050E-1;-6.072884848E0;-4.138767412E-1
2.837516995E2;9.471695597E-1;-4.593570278E0;-3.012823473E0
2.837616615E2;2.211243371E-1;-3.453902923E0;-3.663424448E0
2.837716235E2;9.188048628E-1;-2.888828588E0;3.764370194E-1
2.837815855E2;1.977271056E0;-1.758172377E0;4.113056913E0
2.837915465E2;2.000591799E0;-1.387374705E-1;5.371239434E0
2.838015085E2;1.381117600E0;1.598980762E0;4.531692410E0
2.838114703E2;1.762196577E-1;2.519754090E0;3.035958567E0
2.838214323E2;-6.750365619E-1;3.086831097E0;2.346280650E0
2.838313943E2;-1.256448384E0;3.801881252E0;3.322099666E0
2.838413553E2;-1.541664307E0;4.601721881E0;4.827523808E0
2.838513173E2;-1.596715258E0;5.534318279E0;6.339943559E0
2.838612793E2;-1.639373474E0;6.485824572E0;6.741108745E0
2.838712413E2;-1.703953047E0;7.106875473E0;6.782785360E0
2.838812033E2;-1.750113745E0;7.632553024E0;7.103265402E0
2.838911653E2;-1.994809487E0;8.092842917E0;7.001812118E0
2.839011263E2;-2.348674061E0;8.399222984E0;6.781442839E0
2.839110883E2;-2.602227605E0;8.432377866E0;6.675716409E0
2.839210503E2;-2.980534564E0;8.160764759E0;6.573905860E0
2.839310123E2;-3.617024160E0;7.833593747E0;6.694224601E0
2.839409743E2;-4.307774749E0;7.413533868E0;6.604107898E0
2.839509353E2;-4.642191630E0;6.995200671E0;5.992590297E0
2.839608973E2;-4.471321371E0;6.482628484E0;5.211404040E0
2.839708593E2;-4.534107018E0;5.964732993E0;5.112465643E0
2.839808213E2;-4.890860848E0;5.535830954E0;4.928778872E0
2.839907833E2;-5.042617729E0;4.764065146E0;4.162363266E0
2.840007453E2;-5.023589720E0;3.364140562E0;2.782267468E0
2.840107063E2;-4.642693029E0;1.132633739E0;6.289007878E-1
2.840206683E2;-3.323618773E0;-1.775108253E0;-3.246824073E0
2.840306303E2;-2.833450704E-1;-6.257520037E0;-9.960918975E0
2.840405923E2;4.871625262E0;-1.372858174E1;-1.534723604E1
2.840505543E2;1.292562454E1;-1.852040069E1;-1.453147110E1
2.840605153E2;1.333264104E1;-1.708607752E1;-1.479003381E1
2.840704773E2;6.113317759E0;-1.145896159E1;-1.505660720E1
2.840804393E2;4.111340463E0;-3.937629041E0;-9.840779743E0
2.840904013E2;2.474009567E0;-2.133555436E-1;-4.767836015E0
2.841003633E2;2.344653626E-1;9.513723922E-1;-2.974135078E0
2.841103243E2;-1.940294141E0;2.294932741E-1;-1.721750363E0
2.841202863E2;-4.916323133E0;-4.170234203E0;-5.676935962E-1
2.841302483E2;-8.674894643E0;-1.352135875E1;-3.723775899E-1
2.841402103E2;-1.260983864E1;-2.246360388E1;1.381987373E0
2.841501723E2;-1.174169201E1;-2.485139392E1;-5.503523333E0
2.841601343E2;-2.324240594E0;-1.425846344E1;-8.265031139E0
2.841700953E2;1.687993657E0;-3.497835394E0;4.650042686E0
2.841800573E2;-2.456035811E0;2.079820694E0;1.275129448E1
2.841900193E2;-1.817582135E0;9.480995302E0;1.362974976E1
2.841999813E2;-1.078147921E0;1.600260366E1;9.532302865E0
2.842099433E2;-3.479087758E0;1.908549783E1;3.808554679E0
2.842199043E2;-6.163941783E0;1.857001315E1;7.478504620E0
2.842298663E2;-3.987186240E0;1.588961441E1;1.289919980E1
2.842398283E2;6.728201748E-1;1.252628427E1;1.798806199E1
2.842497903E2;3.101142742E0;8.054907936E0;1.868815497E1
2.842597523E2;2.689588807E0;2.547062926E0;1.638696103E1
2.842697143E2;-1.035469533E-1;-5.622121239E0;1.625241075E1
2.842796753E2;-1.490612998E0;-1.415372811E1;1.457170813E1
2.842896373E2;2.610672738E0;-1.979108251E1;8.235996205E0
2.842995993E2;8.575497825E0;-1.986344999E1;1.535020262E0
2.843095613E2;7.686223447E0;-1.721353396E1;-4.041190247E0
2.843195233E2;4.395133905E0;-7.973738058E0;-1.324166889E1
2.843294843E2;2.822047538E0;1.175156445E0;-1.303034700E1
2.843394463E2;1.016937367E0;3.470142395E0;-9.256193833E0
2.843494083E2;-2.807645553E0;2.592350780E0;-5.269232419E0
2.843593703E2;-4.588163942E0;1.558699293E0;-2.838667663E0
2.843693323E2;-2.414801685E0;2.092170013E0;-9.651098406E-1
2.843792943E2;-1.160029844E-1;3.736376649E0;5.662034698E-1
2.843892553E2;-4.844460560E-1;4.474792863E0;9.025329387E-1
2.843992173E2;-1.075537286E0;5.011415817E0;6.912788844E-1
2.844091793E2;-9.445670372E-1;5.682317739E0;1.632568338E0
2.844191413E2;7.598178998E-2;5.573388789E0;4.017867458E0
2.844291033E2;1.340045149E0;3.809230617E0;5.279427624E0
2.844390643E2;2.438383798E0;1.213319467E0;6.009096987E0
2.844490263E2;3.854305049E0;-6.204036140E-1;6.189628601E0
2.844589883E2;3.901112010E0;-1.540147832E0;3.592860834E0
2.844689503E2;3.992641985E0;-1.324729391E0;1.063993274E0
2.844789123E2;4.095236354E0;-5.025629228E-1;-1.629626311E-2
2.844888733E2;2.867423685E0;-5.817804158E-2;-1.265578957E0
2.844988353E2;1.480901212E0;4.415752941E-1;-2.559475980E0
2.845087973E2;7.380142173E-1;1.128716689E0;-4.019330431E0
2.845187593E2;-1.401795401E-1;1.168416359E0;-5.424777710E0
2.845287213E2;-8.464066851E-1;9.765224361E-1;-5.910393648E0
2.845386833E2;-6.906891927E-1;8.694067079E-1;-4.777630101E0
2.845486443E2;1.113996908E-1;7.585282964E-1;-2.953965400E0
2.845586063E2;1.117075467E0;4.405555397E-1;-1.782940598E0
2.845685683E2;1.447561850E0;4.666370451E-1;-1.628165531E0
2.845785303E2;2.132481010E0;7.129106587E-1;-1.421712625E0
2.845884923E2;1.967493781E0;5.197970062E-1;-1.739666232E0
2.845984533E2;1.442270558E0;2.200389111E-1;-2.317309012E0
2.846084153E2;8.808937092E-1;-3.236802238E-1;-2.724570944E0
2.846183773E2;5.082978719E-1;-1.195327585E0;-3.117571664E0
2.846283393E2;8.342807293E-1;-2.283697316E0;-3.143380104E0
2.846383013E2;2.278546796E0;-3.095924102E0;-2.864705022E0
2.846482633E2;4.336478730E0;-3.669381006E0;-2.344691084E0
2.846582243E2;6.432389792E0;-3.889221697E0;-1.686403214E0
2.846681863E2;8.275568991E0;-3.851161585E0;-1.205435959E0
2.846781483E2;9.548169284E0;-3.703257435E0;-7.927640364E-1
2.846881103E2;1.024171864E1;-3.378231767E0;-4.296574992E-1
2.846980723E2;1.028530847E1;-3.108182205E0;-5.193795151E-1
2.847080333E2;9.431914358E0;-2.959040199E0;-1.462578962E0
2.847179953E2;7.623366464E0;-3.002238843E0;-3.025461060E0
2.847279573E2;5.257424551E0;-3.505498754E0;-4.741162187E0
2.847379193E2;3.156397761E0;-4.334007697E0;-5.868568515E0
2.847478813E2;1.990074997E0;-5.116110798E0;-6.062147605E0
2.847578423E2;1.452941581E0;-5.484865453E0;-4.470290506E0
2.847678043E2;1.359377944E0;-5.790653197E0;-3.485920522E0
2.847777663E2;1.504475431E0;-6.080510786E0;-3.904640220E0
2.847877283E2;8.449358180E-1;-4.934383428E0;-3.698675557E0
2.847976903E2;-1.093093112E-1;-2.703390575E0;-2.867137756E0
2.848076523E2;-8.548436326E-1;-5.208652925E-1;-1.248604490E0
2.848176132E2;-1.279177680E0;6.588560736E-1;7.452222993E-1
2.848275752E2;-1.472122348E0;3.837352216E-1;1.803454970E0
2.848375372E2;-2.191207228E0;-1.069687293E0;2.659000268E0
2.848474992E2;-3.599710555E0;-3.168398001E0;3.268619277E0
2.848574612E2;-4.415068232E0;-5.506544589E0;2.891591982E0
2.848674222E2;-4.733502042E0;-7.278628662E0;2.740876490E0
2.848773842E2;-4.214651992E0;-6.612531981E0;2.651659673E0
2.848873462E2;-4.323409619E0;-5.841618698E0;2.366412760E0
2.848973082E2;-4.682174598E0;-5.987589759E0;2.410733192E0
2.849072702E2;-5.008708556E0;-6.097992207E0;1.748711729E0
2.849172322E2;-4.428150793E0;-6.082568421E0;8.219337487E-1
2.849271932E2;-3.659914364E0;-6.470500190E0;3.765884623E-1
2.849371552E2;-2.282854732E0;-6.773669550E0;-9.349677363E-1
2.849471172E2;5.378287230E-2;-5.054101076E0;-3.332280546E0
2.849570792E2;2.380188361E0;-3.059468467E0;-4.182753677E0
2.849670412E2;3.727954904E0;-2.378032785E0;3.369662672E-1
2.849770022E2;2.829924322E0;-1.898393871E0;5.547998425E0
2.849869642E2;2.389536597E0;-3.545886058E-1;6.051784000E0
2.849969262E2;1.767000504E0;1.617176127E0;5.098284391E0
2.850068882E2;4.730925905E-1;2.661943756E0;4.454675809E0
2.850168502E2;-3.906006568E-1;3.607818012E0;3.694961405E0
2.850268112E2;-1.328616474E0;4.116864912E0;3.620092487E0
2.850367732E2;-2.209023110E0;4.539368927E0;4.873143784E0
2.850467352E2;-2.561717802E0;5.235220919E0;7.076794472E0
2.850566972E2;-2.397400517E0;6.402907546E0;8.437781278E0
2.850666592E2;-2.234875989E0;7.588091966E0;8.012382306E0
2.850766212E2;-2.176529840E0;8.165615609E0;7.351485554E0
2.850865822E2;-2.207165595E0;8.134561631E0;7.321670017E0
2.850965442E2;-2.223877376E0;7.973610588E0;7.137928866E0
2.851065062E2;-2.204558322E0;7.727217107E0;6.629980073E0
2.851164682E2;-2.416448261E0;7.281865096E0;6.308296673E0
2.851264302E2;-2.868281179E0;6.944552674E0;6.121197467E0
2.851363912E2;-3.189432775E0;7.013843349E0;5.784995431E0
2.851463532E2;-3.506960558E0;6.981845630E0;5.196871371E0
2.851563152E2;-3.572561933E0;6.547159526E0;4.680771559E0
2.851662772E2;-3.363959298E0;5.497497193E0;4.243251309E0
2.851762392E2;-3.054223514E0;3.909436691E0;3.041147386E0
2.851862002E2;-2.836790999E0;1.819220232E0;1.922787285E0
2.851961622E2;-2.422117283E0;-5.056321263E-1;1.870761099E0
2.852061242E2;-1.571410409E0;-2.709677501E0;2.012550817E0
2.852160862E2;1.801247024E-1;-3.324131573E0;1.245886704E-1
2.852260482E2;2.456171467E0;-3.164749339E0;-2.182986628E0
2.852360102E2;4.770284537E0;-4.019932694E0;-4.509461881E0
2.852459712E2;7.159852417E0;-6.796302368E0;-8.578992705E0
2.852559332E2;7.586202731E0;-1.024298866E1;-1.414459242E1
2.852658952E2;4.915768817E0;-1.073122649E1;-1.548827205E1
2.852758572E2;2.365140844E0;-6.287472399E0;-9.983626052E0
2.852858192E2;-4.360613332E-1;-1.895115337E0;-5.058589983E0
2.852957802E2;-3.149328769E0;4.968613029E-1;-4.369112333E0
2.853057422E2;-4.741947468E0;2.094146957E0;-4.909910492E0
2.853157042E2;-5.819250759E0;2.461360286E0;-4.640893256E0
2.853256662E2;-6.636445924E0;7.679434830E-1;-2.986680864E0
2.853356282E2;-8.732638237E0;-4.458378559E0;-2.865590583E0
2.853455902E2;-1.290486809E1;-1.294187980E1;-6.713239746E0
2.853555512E2;-1.674733429E1;-2.192193186E1;-9.468544825E0
2.853655132E2;-1.561499057E1;-2.417544877E1;-1.280097477E1
2.853754752E2;-5.040065419E0;-1.504408013E1;-9.199018589E0
2.853854372E2;2.391215625E0;-4.712576904E0;1.014249139E1
2.853953992E2;1.198631262E0;6.963256162E-1;1.689195113E1
2.854053602E2;3.171800496E0;6.863776898E0;1.421449471E1
2.854153222E2;6.302771639E0;1.193740767E1;1.568242417E1
2.854252842E2;6.559678999E0;1.446342939E1;1.669570688E1
2.854352462E2;5.661264839E0;1.390269778E1;1.641995336E1
