"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
1.916073970E2;2.468666382E0;-1.713456848E1;2.918181610E0
1.916174300E2;1.550475769E0;-1.943663132E1;1.508862305E0
1.916274620E2;8.309220886E-1;-2.059252762E1;-2.395019531E-1
1.916374940E2;-7.536827087E-1;-1.915207306E1;-6.357279968E-1
1.916475260E2;-1.034049683E0;-1.748663635E1;-1.292412415E0
1.916575580E2;-3.604504395E-1;-1.650827087E1;-3.042423248E0
1.916675900E2;-2.894979858E-1;-1.442445419E1;-3.658691711E0
1.916776220E2;-2.824626160E-1;-1.135972733E1;-3.180735626E0
1.916876540E2;1.232836304E0;-8.311466217E0;-2.268233185E0
1.916976860E2;2.980452118E0;-5.819747772E0;-1.588646393E0
1.917077180E2;4.619244232E0;-3.807781677E0;-1.292861481E0
1.917177510E2;5.290747833E0;-2.414778442E0;-1.123713226E0
1.917277830E2;6.679410095E0;-3.034489746E0;-1.120120697E0
1.917378150E2;7.075935516E0;-3.873195648E0;-7.418572998E-1
1.917478470E2;6.273304596E0;-3.723207550E0;6.885681152E-2
1.917578790E2;5.694458313E0;-3.247796173E0;7.932005310E-1
1.917679110E2;4.867278442E0;-2.609373779E0;1.505120087E0
1.917779430E2;4.318968658E0;-2.349813538E0;2.016456757E0
1.917879750E2;3.793561249E0;-2.117796021E0;2.339335327E0
1.917980070E2;3.029250641E0;-2.109712830E0;2.284100189E0
1.918080390E2;2.020797729E0;-2.072440338E0;2.107467499E0
1.918180710E2;1.220112762E0;-1.853296051E0;1.789828033E0
1.918281030E2;4.938230896E-1;-1.788181458E0;1.367107086E0
1.918381360E2;9.160949707E-2;-1.902094574E0;9.828561401E-1
1.918481680E2;-9.205856323E-2;-2.263143768E0;5.701643372E-1
1.918582000E2;-6.258485413E-1;-3.286415863E0;-2.201921082E-1
1.918682320E2;-8.714877319E-1;-4.980293427E0;-1.557361450E0
1.918782640E2;-4.340972900E-1;-6.743327179E0;-2.717449036E0
1.918882960E2;3.613485718E-1;-8.439599762E0;-4.261039124E0
1.918983280E2;1.217568054E0;-9.635013885E0;-5.983956299E0
1.919083600E2;1.219514008E0;-9.176217957E0;-7.649243317E0
1.919183920E2;-2.167492676E-1;-6.806495819E0;-8.901389465E0
1.919284240E2;9.595046997E-1;-7.388186188E0;-9.641151123E0
1.919384570E2;2.746189270E0;-9.390721893E0;-9.273515625E0
1.919484890E2;2.406246185E0;-1.182091827E1;-8.113128662E0
1.919585210E2;1.388512573E0;-1.577000610E1;-6.197412415E0
1.919685530E2;2.843486938E0;-1.864373016E1;-3.883673859E0
1.919785850E2;4.738546143E0;-1.864747238E1;-2.799179077E0
1.919886170E2;4.356839905E0;-1.507889328E1;-4.083957367E0
1.919986490E2;3.496728516E0;-1.139565262E1;-7.156917114E0
1.920086810E2;4.520000610E0;-7.692203979E0;-1.017524048E1
1.920187130E2;6.474186859E0;-5.357059937E0;-1.285586609E1
1.920287450E2;8.391549683E0;-4.970413971E0;-1.519355484E1
1.920387770E2;9.931846619E0;-7.123686218E0;-1.275707153E1
1.920488100E2;1.155851395E1;-1.036309982E1;-5.582491150E0
1.920588420E2;1.213017517E1;-1.185774170E1;1.802252197E0
1.920688740E2;1.007674530E1;-1.385488861E1;3.076851654E0
1.920789060E2;6.819518738E0;-1.643956375E1;4.040847015E0
1.920889380E2;3.174299011E0;-1.767165161E1;4.463867340E0
1.920989700E2;9.174421692E-1;-1.653626266E1;3.561244354E0
1.921090020E2;3.757186890E-1;-1.811532898E1;1.362616425E0
1.921190340E2;-5.391787720E-1;-1.718546265E1;-6.096821594E-1
1.921290660E2;-2.124831390E0;-1.062595322E1;-1.319805450E0
1.921390980E2;-2.026485901E0;-6.772366791E0;-1.992207184E0
1.921491310E2;-9.445358276E-2;-5.577102356E0;-1.491648102E0
1.921591630E2;1.617087250E0;-5.749543762E0;-3.876937866E-2
1.921691950E2;3.165617065E0;-6.378835144E0;1.250798950E0
1.921792270E2;4.768034821E0;-6.989714813E0;1.919308777E0
1.921892590E2;5.529501343E0;-6.918013916E0;1.873803406E0
1.921992910E2;5.335055695E0;-6.841822357E0;8.557704163E-1
1.922093230E2;4.122577057E0;-7.784262543E0;-1.092727661E-2
1.922193550E2;2.929108887E0;-8.791218567E0;-3.420387268E-1
1.922293870E2;2.072739716E0;-9.603130188E0;-4.805007935E-2
1.922394190E2;1.370400238E0;-9.985285492E0;1.002914429E-1
1.922494510E2;1.074016571E0;-9.607321472E0;1.559756470E-1
1.922594840E2;1.325044556E0;-8.971443787E0;-4.303550720E-1
1.922695160E2;1.495390320E0;-7.907755737E0;-1.591041412E0
1.922795480E2;1.276545410E0;-6.446943512E0;-2.888842621E0
1.922895800E2;1.210981750E0;-5.268294525E0;-3.509302368E0
1.922996120E2;6.908134460E-1;-4.432283020E0;-3.209176483E0
1.923096440E2;3.177891541E-1;-4.171076202E0;-2.568808136E0
1.923196760E2;2.439926147E-2;-4.651876373E0;-1.653760986E0
1.923297080E2;-3.393443298E-1;-5.409450989E0;2.874023438E-2
1.923397400E2;-4.442761230E-1;-6.184688873E0;1.422342224E0
1.923497720E2;-1.472937012E-1;-6.320456543E0;2.277364197E0
1.923598040E2;2.281256104E-1;-5.902375946E0;2.553539886E0
1.923698370E2;7.590715027E-1;-5.464686127E0;2.378104706E0
1.923798690E2;1.725611572E0;-5.967490540E0;1.052910461E0
1.923899010E2;3.127895508E0;-7.368427277E0;-1.430425415E0
1.923999330E2;4.349056091E0;-7.996970215E0;-3.012635193E0
1.924099650E2;5.406457214E0;-7.173981628E0;-2.926414490E0
1.924199970E2;7.487429810E0;-7.376809845E0;-2.632874908E0
1.924300290E2;9.013206940E0;-7.790549469E0;-2.199526062E0
1.924400610E2;9.823022919E0;-8.342302094E0;-1.673070831E0
1.924500933E2;9.440418549E0;-8.993298340E0;-1.503024445E0
1.924601253E2;8.603359222E0;-9.484277344E0;-1.329984283E0
1.924701583E2;7.705226898E0;-1.000294876E1;-1.394051056E0
1.924801903E2;6.972350922E0;-1.053105057E1;-1.748064880E0
1.924902223E2;6.334527283E0;-1.085392914E1;-2.028431854E0
1.925002543E2;5.551954651E0;-1.126422592E1;-2.276166687E0
1.925102863E2;5.044210510E0;-1.187076462E1;-2.153571625E0
1.925203183E2;4.822371826E0;-1.241458374E1;-1.866768036E0
1.925303503E2;4.701123962E0;-1.319925201E1;-1.742227020E0
1.925403823E2;5.047803040E0;-1.335343140E1;-1.636995850E0
1.925504143E2;5.681884460E0;-1.291379562E1;-1.210083618E0
1.925604463E2;6.603667603E0;-1.232477051E1;-4.427792358E-1
1.925704783E2;7.496411133E0;-1.196207474E1;8.505313110E-1
1.925805103E2;8.034242706E0;-1.169473068E1;1.483564911E0
1.925905433E2;7.730524292E0;-1.144998962E1;8.810678101E-1
1.926005753E2;6.598129120E0;-1.165880539E1;6.243516541E-1
1.926106073E2;5.294040985E0;-1.184711380E1;1.597178650E0
1.926206393E2;4.497247925E0;-1.144400208E1;2.617307281E0
1.926306713E2;4.063300323E0;-1.102711899E1;3.044668579E0
1.926407033E2;4.137096863E0;-1.082384171E1;3.114722900E0
1.926507353E2;4.400998077E0;-1.125449615E1;3.105741577E0
1.926607673E2;4.426594849E0;-1.215442474E1;3.209176483E0
1.926707993E2;3.825744324E0;-1.321062836E1;3.220253448E0
1.926808313E2;2.776875458E0;-1.467802689E1;3.105142822E0
1.926908643E2;1.590143280E0;-1.631771713E1;2.516417084E0
1.927008963E2;7.092251587E-1;-1.778556473E1;1.543440399E0
1.927109283E2;-1.249900818E-1;-1.879311951E1;5.019062805E-1
1.927209603E2;-8.981323242E-1;-1.905118286E1;-1.694476318E-1
1.927309923E2;-1.206491089E0;-1.789393936E1;-4.489164734E-1
1.927410243E2;-1.217418365E0;-1.509191620E1;-4.333488464E-1
1.927510563E2;-1.182391205E0;-1.189097260E1;-5.581892395E-1
1.927610883E2;-4.427792358E-1;-9.940079498E0;-1.208736420E0
1.927711203E2;1.010398865E0;-8.262518005E0;-1.513203278E0
1.927811523E2;2.028431854E0;-6.311774597E0;-1.696871338E0
1.927911853E2;3.729644165E0;-4.427193604E0;-1.632804565E0
1.928012173E2;4.705614624E0;-2.842738495E0;-1.162482605E0
1.928112493E2;5.119354248E0;-2.438878326E0;-7.914042664E-1
1.928212813E2;5.203928375E0;-3.218157806E0;-1.046922913E0
1.928313133E2;5.446424103E0;-3.499572601E0;-6.313870239E-1
1.928413453E2;5.787265320E0;-3.299738159E0;1.862127686E-1
1.928513773E2;5.754633179E0;-3.058589630E0;7.572752380E-1
1.928614093E2;4.783003693E0;-2.678380280E0;1.059496765E0
1.928714413E2;3.569477234E0;-2.373164978E0;9.044192505E-1
1.928814733E2;2.866539001E0;-2.370320892E0;5.251080322E-1
1.928915053E2;2.246378632E0;-2.519560547E0;3.028202820E-1
1.929015383E2;1.532513123E0;-2.615211639E0;2.097138977E-1
1.929115703E2;8.705895996E-1;-2.536774750E0;1.312770081E-1
1.929216023E2;3.342549133E-1;-2.600691833E0;-1.444496155E-1
1.929316343E2;-5.777984619E-2;-3.024460602E0;-5.821394348E-1
1.929416663E2;-1.689985657E-1;-3.805536346E0;-1.291813660E0
1.929516983E2;-2.423460388E-1;-5.140909424E0;-2.196083221E0
1.929617303E2;1.853146362E-1;-6.337521057E0;-3.370540924E0
1.929717623E2;9.897418213E-1;-6.990762634E0;-4.694687347E0
1.929817943E2;2.071242828E0;-7.444618835E0;-6.358627167E0
1.929918263E2;3.200494537E0;-7.669750671E0;-8.348738708E0
1.930018583E2;3.938759308E0;-7.720794525E0;-9.829908600E0
1.930118913E2;4.189637604E0;-6.763984222E0;-9.524543610E0
1.930219233E2;5.024900665E0;-6.972350922E0;-8.072263641E0
1.930319553E2;4.354893951E0;-1.042971130E1;-5.938001862E0
1.930419873E2;4.953349457E0;-1.380653915E1;-5.193150787E0
1.930520193E2;6.899452515E0;-1.445678696E1;-5.054389343E0
1.930620513E2;6.048322449E0;-1.527812897E1;-4.928052063E0
1.930720833E2;4.213438110E0;-1.419977142E1;-6.543193359E0
1.930821153E2;4.321663055E0;-1.187989563E1;-1.007060806E1
1.930921473E2;5.216202850E0;-1.044647644E1;-1.187585403E1
1.931021793E2;6.041436768E0;-1.014081207E1;-1.211834976E1
1.931122123E2;7.676336975E0;-1.151749924E1;-1.056353302E1
1.931222443E2;9.703271942E0;-1.257519974E1;-4.907245331E0
1.931322763E2;1.018901184E1;-1.343097015E1;-6.394702148E-1
1.931423083E2;8.604257355E0;-1.552496567E1;-1.041833496E0
1.931523403E2;5.620661774E0;-1.734024078E1;1.354982300E0
1.931623723E2;3.066822510E0;-1.792746964E1;3.926784210E0
1.931724043E2;2.223625946E0;-1.903336990E1;2.664309540E0
1.931824363E2;1.152603149E0;-1.596954117E1;5.501060486E-1
1.931924683E2;-1.579515381E0;-8.238867188E0;-6.271957397E-1
1.932025003E2;-2.059716797E0;-4.178410950E0;-1.979333954E0
1.932125323E2;-7.682025146E-1;-4.065096588E0;-2.572550354E0
1.932225643E2;1.622326355E0;-5.267995148E0;-5.673202515E-1
1.932325973E2;3.528761902E0;-9.527088318E0;6.785389709E-1
1.932426293E2;5.460045776E0;-1.157303375E1;1.525028687E0
1.932526613E2;5.892795868E0;-9.249715118E0;1.785187683E0
1.932626933E2;4.820126495E0;-7.148983612E0;1.213676147E0
1.932727253E2;3.130290527E0;-6.376889191E0;3.381468201E-1
1.932827573E2;1.757644958E0;-5.934409332E0;-9.505233765E-2
1.932927893E2;1.140927429E0;-5.869594116E0;-1.975891113E-2
1.933028213E2;4.287084961E-1;-7.084318085E0;2.630030823E-1
1.933128533E2;1.273851013E-1;-8.189170532E0;2.486329651E-1
1.933228853E2;1.047821045E-3;-8.619974670E0;1.567240906E-1
1.933329183E2;5.397775269E-1;-8.256680145E0;-4.328997803E-1
1.933429503E2;2.683619385E0;-7.958500214E0;-1.011746063E0
1.933529823E2;4.569397888E0;-7.635621643E0;-1.707948303E0
1.933630143E2;3.742068329E0;-6.245013428E0;-2.459984436E0
1.933730463E2;2.115101624E0;-4.509522400E0;-2.052082672E0
1.933830783E2;1.560205536E0;-3.411705322E0;-1.206491089E0
1.933931103E2;1.434766388E0;-3.316503296E0;-7.015910339E-1
1.934031423E2;1.069076843E0;-3.947740631E0;-4.623884583E-1
1.934131743E2;4.891827393E-1;-4.594545593E0;1.185534668E-1
1.934232063E2;2.993774414E-1;-5.441484375E0;1.445843353E0
1.934332383E2;-7.559280396E-2;-6.103108521E0;1.624122620E0
1.934432715E2;5.159770203E-1;-6.838529205E0;1.368154907E0
1.934533035E2;1.710493011E0;-7.083719330E0;1.567839661E0
1.934633355E2;2.895728302E0;-7.685767365E0;7.200027466E-1
1.934733675E2;4.133803711E0;-8.551117859E0;-1.233734436E0
1.934833995E2;5.417534180E0;-9.374106445E0;-3.033890991E0
1.934934315E2;6.126160583E0;-1.003273682E1;-4.080664215E0
1.935034635E2;6.340814209E0;-1.023825943E1;-3.672762451E0
1.935134955E2;6.573879547E0;-1.000833755E1;-2.374961243E0
1.935235275E2;6.440955963E0;-9.860594788E0;-9.880952454E-1
1.935335595E2;6.291267242E0;-9.599837036E0;2.121089172E-1
1.935435915E2;6.465355225E0;-9.307195587E0;4.869374084E-1
1.935536245E2;6.815028076E0;-9.066196747E0;-1.835183716E-1
1.935636565E2;7.171287231E0;-8.981323242E0;-1.090332642E0
1.935736885E2;7.354955292E0;-8.962911530E0;-2.228715363E0
1.935837205E2;7.465575256E0;-8.979976044E0;-3.079995117E0
1.935937525E2;6.888974304E0;-9.619146881E0;-2.925216980E0
1.936037845E2;6.102060699E0;-1.168485123E1;-2.719394989E0
1.936138165E2;4.902155914E0;-1.377016479E1;-3.224444733E0
1.936238485E2;3.713178406E0;-1.393587021E1;-2.756068726E0
1.936338805E2;4.168232117E0;-1.374771149E1;-1.879491577E0
1.936439125E2;5.640420685E0;-1.374576553E1;-6.866221619E-1
1.936539445E2;7.165299683E0;-1.382644775E1;6.526428223E-1
1.936639775E2;7.177574158E0;-1.371358246E1;1.882784729E0
1.936740095E2;6.588249664E0;-1.316078201E1;2.512674866E0
1.936840415E2;5.803431702E0;-1.277473480E1;2.743644562E0
1.936940735E2;4.566553802E0;-1.227193039E1;2.733016663E0
1.937041055E2;3.378175049E0;-1.144415176E1;2.166893921E0
1.937141375E2;2.885998535E0;-1.153875504E1;1.397643585E0
1.937241695E2;2.828817444E0;-1.231040039E1;1.189725952E0
1.937342015E2;2.806364136E0;-1.316961365E1;1.779050446E0
1.937442335E2;2.605781250E0;-1.418644913E1;2.481988678E0
1.937542655E2;2.149829407E0;-1.526046570E1;2.658920746E0
1.937642985E2;1.380279694E0;-1.640543472E1;2.435585175E0
1.937743305E2;1.366658020E-1;-1.722093887E1;1.657952271E0
1.937843625E2;-1.226998444E0;-1.811248489E1;4.387376404E-1
1.937943945E2;-2.265239410E0;-1.846919312E1;-5.222639465E-1
1.938044265E2;-3.855233002E0;-1.723994934E1;-7.173083496E-1
1.938144585E2;-3.797153778E0;-1.664029633E1;-2.029629364E0
1.938244905E2;-2.263143768E0;-1.474194397E1;-2.793640594E0
1.938345225E2;-7.291337585E-1;-1.196177536E1;-2.135608978E0
1.938445545E2;5.433700562E-1;-9.243428192E0;-1.118923187E0
1.938545865E2;2.602488098E0;-6.478378143E0;-3.459306335E-1
1.938646185E2;5.206922150E0;-3.770509186E0;7.319778442E-2
1.938746515E2;6.125262451E0;-2.076182556E0;-7.379653931E-2
1.938846835E2;6.529122620E0;-1.540746002E0;-4.788542175E-1
1.938947155E2;6.407425690E0;-1.754351807E0;-5.216651917E-1
1.939047475E2;6.268963623E0;-2.233505402E0;-5.863307190E-1
1.939147795E2;6.090384979E0;-2.613864441E0;-1.431024170E-1
1.939248115E2;5.828729095E0;-2.908751221E0;6.063890076E-1
1.939348435E2;4.993615723E0;-3.116818542E0;1.124611359E0
1.939448755E2;4.323010254E0;-3.241958313E0;1.384321289E0
1.939549075E2;3.686683502E0;-3.295397186E0;1.309327240E0
1.939649395E2;2.897823944E0;-3.428620148E0;1.120270386E0
1.939749715E2;2.078727264E0;-3.254831543E0;1.028361511E0
1.939850035E2;1.462309113E0;-3.157384186E0;7.559280396E-1
1.939950365E2;1.063987427E0;-2.959346008E0;5.385800171E-1
1.940050685E2;6.789880371E-1;-2.396366730E0;4.584965515E-1
1.940151005E2;1.243913269E-1;-2.361938324E0;5.538482666E-3
1.940251325E2;-2.056723022E-1;-3.259771271E0;-9.794132996E-1
1.940351645E2;-2.412982178E-1;-4.588408356E0;-2.327809296E0
1.940451965E2;3.544628906E-1;-5.910010071E0;-3.886368256E0
1.940552285E2;1.367855530E0;-7.008725281E0;-5.518274689E0
1.940652605E2;2.716101837E0;-7.745792542E0;-7.448510742E0
1.940752925E2;3.660787354E0;-7.861651611E0;-9.459129639E0
1.940853245E2;3.580254822E0;-6.661746826E0;-9.614356842E0
1.940953575E2;3.678899689E0;-6.776258698E0;-8.116122437E0
1.941053895E2;3.185974731E0;-9.348659363E0;-6.224955139E0
1.941154215E2;2.621348877E0;-1.340477463E1;-5.992189178E0
1.941254535E2;4.111200714E0;-1.609602814E1;-5.407505035E0
1.941354855E2;5.380710754E0;-1.690105408E1;-5.668861542E0
1.941455175E2;5.039420471E0;-1.740415787E1;-7.047794037E0
1.941555495E2;4.140539703E0;-1.480152008E1;-9.061855774E0
1.941655815E2;4.980592804E0;-1.104044128E1;-1.223540634E1
1.941756135E2;6.309978333E0;-8.449479218E0;-1.321107742E1
1.941856455E2;7.623347168E0;-8.547375641E0;-1.305120987E1
1.941956775E2;9.888586578E0;-1.053748718E1;-1.022688309E1
1.942057105E2;1.169383255E1;-1.205158859E1;-2.473157043E0
1.942157425E2;1.149250122E1;-1.389784927E1;1.705852661E0
1.942257745E2;9.392218781E0;-1.678369812E1;1.803898773E0
1.942358065E2;5.799090729E0;-1.907483368E1;4.526287537E0
1.942458385E2;1.215173035E0;-1.941013641E1;5.976771240E0
1.942558705E2;9.445358276E-2;-1.857382553E1;2.886746979E0
1.942659025E2;-1.110540619E0;-1.531135986E1;2.511776733E-1
1.942759345E2;-4.263883209E0;-8.499924316E0;-2.068847809E0
1.942859665E2;-4.614005127E0;-4.598138123E0;-4.168980560E0
1.942959985E2;-2.660267944E0;-3.996239777E0;-3.928281097E0
1.943060305E2;-1.754351807E-1;-4.800816650E0;-1.646575928E0
1.943160635E2;2.092348938E0;-5.695655823E0;5.050497437E-1
1.943260955E2;3.184477844E0;-6.383625183E0;1.880838776E0
1.943361275E2;3.377875671E0;-6.715485077E0;2.521656189E0
1.943461595E2;3.910019073E0;-7.327562256E0;2.443368988E0
1.943561915E2;4.611460419E0;-8.617130585E0;1.698966980E0
1.943662235E2;4.721032562E0;-9.118737488E0;8.408015442E-1
1.943762555E2;4.319118347E0;-9.389674072E0;2.154020691E-1
1.943862875E2;3.976480865E0;-9.921069031E0;2.272274780E-1
1.943963195E2;3.613785095E0;-9.104517059E0;1.939965820E-1
1.944063515E2;3.155138855E0;-8.000113678E0;-2.625540161E-1
1.944163845E2;2.636617126E0;-7.618108063E0;-1.292711792E0
1.944264165E2;2.208208008E0;-7.472760315E0;-2.712658997E0
1.944364485E2;1.860481110E0;-6.355483704E0;-3.264561310E0
1.944464807E2;1.651964722E0;-5.244344330E0;-3.244652710E0
1.944565127E2;8.565188599E-1;-4.210893402E0;-2.885100403E0
1.944665447E2;2.203417969E-1;-3.572770386E0;-1.844314728E0
1.944765767E2;-1.844165039E-1;-4.015100555E0;-7.517367554E-1
1.944866087E2;-4.236190796E-1;-5.071154480E0;7.646099854E-1
1.944966407E2;-8.918453979E-1;-5.421426086E0;1.275198212E0
1.945066727E2;-1.073717194E0;-5.633235626E0;1.411564636E0
1.945167047E2;-3.694317627E-1;-6.462810516E0;1.385369110E0
1.945267367E2;8.175997925E-1;-7.734266510E0;3.112028503E-1
1.945367697E2;1.902543640E0;-8.025710449E0;-7.524851990E-1
1.945468017E2;3.261118469E0;-7.668553162E0;-1.220112762E0
1.945568337E2;5.086871796E0;-8.085735626E0;-2.636018372E0
1.945668657E2;6.403234406E0;-8.505163422E0;-3.761976929E0
1.945768977E2;7.347620544E0;-8.768316193E0;-3.235521698E0
1.945869297E2;7.393724670E0;-8.952882385E0;-1.706002350E0
1.945969617E2;6.923103333E0;-9.405690765E0;-1.568737793E-1
1.946069937E2;6.001619568E0;-9.828112335E0;6.583309937E-1
1.946170257E2;5.268444214E0;-1.025382706E1;2.272274780E-1
1.946270577E2;4.555476837E0;-9.933942261E0;-5.972579956E-2
1.946370907E2;4.652325439E0;-9.462273102E0;-5.719606018E-1
1.946471227E2;5.412744141E0;-9.376052399E0;-1.529519348E0
1.946571547E2;6.056705017E0;-9.533075867E0;-2.539319458E0
1.946671867E2;5.965993652E0;-9.865534515E0;-2.909200287E0
1.946772187E2;5.499114532E0;-1.068567902E1;-2.883453827E0
1.946872507E2;4.724625092E0;-1.201775894E1;-2.556982727E0
1.946972827E2;4.283342743E0;-1.320568863E1;-2.056723022E0
1.947073147E2;4.489613800E0;-1.389320892E1;-1.835782471E0
1.947173467E2;5.368885345E0;-1.419034103E1;-1.184187469E0
1.947273787E2;6.729256439E0;-1.420920181E1;-5.590873718E-1
1.947374107E2;7.365583191E0;-1.400412827E1;5.113366699E-1
1.947474437E2;7.372618561E0;-1.354667953E1;1.655108185E0
1.947574757E2;6.802603912E0;-1.291693909E1;2.322121124E0
1.947675077E2;5.548811188E0;-1.210547653E1;2.739004211E0
1.947775397E2;4.356091461E0;-1.106992996E1;2.927462311E0
1.947875717E2;3.600163422E0;-1.030726593E1;2.456092529E0
1.947976037E2;3.423081665E0;-1.048315018E1;1.667831726E0
1.948076357E2;3.645968170E0;-1.167572021E1;1.783092041E0
1.948176677E2;3.259920959E0;-1.304926392E1;2.486629028E0
1.948276997E2;2.453547821E0;-1.450064575E1;2.927612000E0
1.948377317E2;1.400637360E0;-1.614482666E1;2.657274170E0
1.948477638E2;2.953358459E-1;-1.759126877E1;1.567390594E0
1.948577967E2;-6.429130554E-1;-1.832983292E1;5.269042969E-2
1.948678287E2;-1.890568542E0;-1.824840225E1;-1.031804352E0
1.948778607E2;-3.516038361E0;-1.687425980E1;-1.334474945E0
1.948878927E2;-3.577859802E0;-1.602312973E1;-2.128573608E0
1.948979247E2;-2.066153412E0;-1.473430984E1;-2.660567322E0
1.949079567E2;-7.637118530E-1;-1.186238205E1;-2.213297424E0
1.949179887E2;5.300477600E-1;-8.837622070E0;-1.655257874E0
1.949280207E2;2.293680267E0;-6.652615814E0;-1.361867981E0
1.949380527E2;3.708238678E0;-4.816234589E0;-9.755213928E-1
1.949480847E2;5.491181030E0;-3.337459717E0;-8.089178467E-1
1.949581168E2;6.671775970E0;-2.869383087E0;-9.916877747E-1
1.949681497E2;6.595135345E0;-2.958747253E0;-1.125359802E0
1.949781817E2;6.503376160E0;-3.232378235E0;-9.939331055E-1
1.949882137E2;7.037914581E0;-3.743265839E0;-8.258326721E-1
1.949982457E2;6.414610748E0;-3.756288757E0;-1.181044006E-1
1.950082777E2;5.506000214E0;-3.541934509E0;7.186555481E-1
1.950183097E2;4.383334808E0;-3.287313995E0;1.304088135E0
1.950283417E2;3.307072906E0;-2.765798492E0;1.506317596E0
1.950383737E2;2.535277863E0;-2.495610352E0;1.186432800E0
1.950484057E2;1.784888306E0;-2.508333893E0;7.572752380E-1
1.950584377E2;1.424886932E0;-1.945953369E0;6.147715759E-1
1.950684698E2;1.108295288E0;-1.574725342E0;6.177653503E-1
1.950785027E2;7.807763672E-1;-1.688339081E0;4.679269409E-1
1.950885347E2;9.984237671E-2;-2.697390747E0;-2.888992310E-1
1.950985667E2;-5.724096680E-1;-4.004772034E0;-1.227447510E0
1.951085987E2;-7.667056274E-1;-5.031337280E0;-2.005379791E0
1.951186307E2;-4.317022705E-1;-6.134243774E0;-3.332220612E0
1.951286627E2;2.007325745E-1;-7.068600769E0;-4.734205170E0
1.951386947E2;8.698411560E-1;-7.926167450E0;-6.162385254E0
1.951487267E2;1.622925110E0;-8.644373932E0;-7.607629852E0
1.951587587E2;2.773731995E0;-8.844657440E0;-8.671617279E0
1.951687907E2;4.080963593E0;-8.519234161E0;-8.337661743E0
1.951788228E2;5.100343781E0;-8.317154388E0;-7.492070160E0
1.951888557E2;4.379742279E0;-9.495054932E0;-6.349346466E0
1.951988877E2;2.966680756E0;-1.287083496E1;-4.705614624E0
1.952089197E2;4.872068481E0;-1.645243698E1;-5.198240204E0
1.952189517E2;5.688321075E0;-1.796114960E1;-5.475912781E0
1.952289837E2;4.889432373E0;-1.464988541E1;-4.936135254E0
1.952390157E2;3.536096649E0;-1.275901749E1;-7.551346893E0
1.952490477E2;3.608246613E0;-1.166090103E1;-1.082548828E1
1.952590797E2;4.762196960E0;-1.003408401E1;-1.290915527E1
1.952691117E2;6.974446564E0;-1.029289581E1;-1.467383560E1
1.952791437E2;1.041055115E1;-1.193318481E1;-1.098281113E1
1.952891758E2;1.281095947E1;-1.344354401E1;-3.313210144E0
1.952992087E2;1.252011429E1;-1.572988953E1;7.084767151E-1
1.953092407E2;8.934770050E0;-1.793255905E1;3.417543182E0
1.953192727E2;4.079616394E0;-1.724219467E1;6.609655151E0
1.953293047E2;1.291514282E0;-1.687006851E1;5.368885345E0
1.953393367E2;8.262817383E-1;-1.772015076E1;1.912423096E0
1.953493687E2;-1.086590424E0;-1.361793137E1;3.333567810E-1
1.953594007E2;-3.720363464E0;-7.967930603E0;-2.176623688E0
1.953694327E2;-3.344046021E0;-4.708309021E0;-3.662583618E0
1.953794647E2;-1.630708923E0;-3.211272125E0;-2.640658722E0
1.953894967E2;1.529818726E-1;-4.249064026E0;-8.725355530E-1
1.953995288E2;1.702559509E0;-6.202052765E0;6.195616150E-1
1.954095617E2;3.521876221E0;-7.650740204E0;1.662293243E0
1.954195937E2;5.571713562E0;-8.248447266E0;2.291135559E0
1.954296257E2;6.889273682E0;-8.368796997E0;2.743195496E0
1.954396577E2;6.627168732E0;-8.737330627E0;2.628983002E0
1.954496889E2;5.149142303E0;-9.539811859E0;1.536854095E0
1.954597209E2;3.149600372E0;-1.027403503E1;3.962260437E-1
1.954697529E2;1.612895966E0;-9.734407196E0;-3.477268982E-1
1.954797849E2;9.857002258E-1;-8.743018799E0;-9.163943481E-1
1.954898169E2;7.345225525E-1;-8.218659210E0;-1.747466125E0
1.954998489E2;7.229965210E-2;-7.918533325E0;-3.011886749E0
1.955098809E2;2.279759216E-1;-7.158264313E0;-3.813320160E0
1.955199139E2;7.644602966E-1;-6.126010895E0;-4.097129974E0
1.955299459E2;6.593788147E-1;-4.910388794E0;-3.693718872E0
1.955399779E2;3.122506714E-1;-4.429438934E0;-2.674638062E0
1.955500099E2;3.644920349E-1;-4.808899841E0;-1.236728210E0
1.955600419E2;5.212161255E-1;-5.041815491E0;2.438429260E-1
1.955700739E2;6.162684631E-1;-4.789290619E0;1.216220856E0
1.955801059E2;7.276368713E-1;-4.388274536E0;1.967508545E0
1.955901379E2;6.722520447E-1;-4.054618378E0;1.800306244E0
1.956001699E2;6.605763245E-1;-4.511618042E0;6.554869080E-1
1.956102019E2;1.540296936E0;-5.992189178E0;-1.204694824E0
1.956202339E2;3.247646484E0;-7.729626160E0;-2.732118530E0
1.956302669E2;4.920417938E0;-9.014703827E0;-3.246149597E0
1.956402989E2;6.333030396E0;-9.676777039E0;-2.804867249E0
1.956503309E2;6.433920593E0;-9.467661896E0;-1.923350372E0
1.956603629E2;6.412664795E0;-8.336314545E0;-1.559457092E0
1.956703949E2;7.482639771E0;-8.109236755E0;-1.058898010E0
1.956804269E2;7.815098419E0;-8.586594086E0;-2.387535095E-1
