t_Android;t_unix;x;y;z;a
2421848203832982;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848206047948;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848208263890;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848210479527;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848212695347;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848214910984;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848217127049;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848219340123;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848221557591;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848223772618;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848225989598;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848228203465;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848230419224;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848232635045;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848234851597;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848237065953;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848239281407;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848241496495;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848243712376;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848245927952;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848248143590;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848250359471;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848252576024;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848254790501;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848257005528;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848259220554;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848261436375;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848263652073;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848265867711;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848268083531;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848270299779;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848272514134;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848274729710;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848276945042;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848279160863;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848281376195;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848283591771;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848285807652;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848288025120;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848290242222;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848292454075;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848294669407;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848296885227;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848299100255;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848301315892;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848303531529;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848305748631;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848307962865;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848310177952;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848312393163;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848314609044;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848316824742;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848319040318;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848321256199;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848323472630;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848325686741;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848327902318;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848330117589;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848332333470;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848334548802;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848336764378;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848338980259;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848341196751;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848343410863;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848345626439;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848347841710;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848350057591;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848352272923;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848354488499;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848356704441;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848358921177;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848361135045;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848363349949;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848365566563;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848367782933;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848369997532;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848372212804;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848374428502;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848376645238;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848378859349;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848381074864;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848383289890;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848385505833;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848387721409;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848389937047;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848392152928;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848394369420;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848396583958;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848398800023;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848401014316;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848403230137;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848405445348;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848407661351;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848409876988;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848412093541;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848414307835;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848416523411;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848418738438;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848420954320;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848423169896;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848425385472;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848427601109;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848429817601;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848432031956;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848434247532;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848436462865;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848438679661;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848440894017;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848443109654;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848445322239;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848447530003;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848449756077;1715087724621;-0.15792629;2.0165513;10.061819;3
2421848451971654;1715087724621;-0.15792629;2.0165513;10.061819;3
