"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
4.963664784E0;-9.727191925E-2;2.598681450E-1;-8.070108891E-1
4.981976552E0;4.882287979E-2;1.937098503E-1;-2.125239372E-1
5.000289540E0;4.396820068E-2;1.457376480E-1;2.048854828E-1
5.018602284E0;1.326680183E-1;1.038956642E-1;-2.614207268E-1
5.036912220E0;7.200813293E-2;1.133289337E-1;-9.249973297E-2
5.055223256E0;-3.148269653E-2;3.941473961E-1;7.117800713E-1
5.073534901E0;7.272653580E-1;3.733067513E-1;6.371212006E-1
5.091844044E0;2.146143913E-1;-1.158520699E0;-2.829155922E-1
5.110158193E0;6.104879379E-1;-5.355129242E-1;-5.562028885E-1
5.128471364E0;1.066961288E-1;-7.354364395E-1;-1.055660725E0
5.146781972E0;6.732783318E-1;-3.706874847E-1;-2.236351967E-1
5.165093678E0;3.353729248E-1;-2.189512253E-1;-3.773131371E-1
5.183400380E0;4.812855721E-1;-4.778909683E-1;1.479649544E-1
5.201717030E0;3.955326080E-1;-1.061524391E0;1.203250885E-2
5.220025014E0;3.355836868E-2;-5.503249168E-1;-1.411557198E-1
5.238340321E0;1.213102341E-1;-8.914661407E-2;-1.698784828E-1
5.256638051E0;-2.337365150E-1;-3.678255081E-1;-7.290315628E-2
5.274964101E0;-2.008738518E-1;-3.314471245E-1;2.848978043E-1
5.293275685E0;-1.241898537E-1;1.705908775E-1;3.289651871E-2
5.311581227E0;-5.174427032E-1;1.678843498E-1;-5.305719376E-2
5.329898610E0;-4.214749336E-1;1.284170151E-2;2.348642349E-1
5.348210378E0;-8.741617203E-2;1.718931198E-1;-1.933822632E-1
5.366522206E0;-1.237354279E-1;-1.016569138E-2;-2.393960953E-2
5.384834157E0;-2.041339874E-3;-2.116060257E-2;-7.493066788E-2
5.403145436E0;3.857946396E-2;4.299879074E-2;-1.743788719E-1
5.421457509E0;1.243214607E-1;-7.901859283E-2;-2.929143906E-1
5.439767872E0;5.716037750E-2;5.493640900E-2;8.819389343E-2
5.458080556E0;-5.957412720E-2;5.822467804E-2;-1.279587746E-1
5.476392324E0;-1.899266243E-1;-2.191228867E-1;4.223537445E-2
5.494701405E0;-9.668540955E-2;-1.480579376E-1;-3.513755798E-1
