"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.007787034E0;3.385843992E0;-4.971388340E0;3.783052683E0
1.010235575E0;3.644268990E0;-5.265705109E0;3.919443607E0
1.012683232E0;3.763910055E0;-5.442774296E0;3.917050600E0
1.015131773E0;3.586841106E0;-5.239384174E0;4.582554340E0
1.017581096E0;3.373879910E0;-5.024030209E0;4.807778835E0
1.020029586E0;2.849552631E0;-4.612165451E0;5.080560684E0
1.022477294E0;2.497508526E0;-4.305585384E0;5.252843857E0
1.024925836E0;2.246262312E0;-4.537988186E0;5.078167915E0
1.027375159E0;2.049751759E0;-5.215456009E0;4.505984306E0
1.029823648E0;1.829612017E0;-6.170790672E0;4.158725739E0
1.032271305E0;1.544866085E0;-7.217051983E0;3.694518089E0
1.034719898E0;1.276570916E0;-8.380561829E0;3.208476067E0
1.037169221E0;1.104287624E0;-9.388239861E0;2.454138756E0
1.039617711E0;8.168498278E-1;-1.004447079E1;1.551745534E0
1.042065367E0;5.775675774E-1;-1.061426258E1;4.049852192E-1
1.044513961E0;3.547359705E-1;-1.098275661E1;-2.895315289E-1
1.046963232E0;2.542374134E-1;-1.164826107E1;-8.545367718E-1
1.049411773E0;2.303091735E-1;-1.261795235E1;-6.699903607E-1
1.051859430E0;1.824527234E-1;-1.362592888E1;9.601201117E-2
1.054308023E0;3.649054468E-2;-1.446850109E1;8.982058167E-1
1.056757294E0;-1.310070455E-1;-1.529940891E1;1.302592874E0
1.059205836E0;-1.815554202E-1;-1.592184162E1;2.071287155E0
1.061653492E0;-2.772683203E-1;-1.646291924E1;2.164607286E0
1.064102034E0;-3.323032558E-1;-1.667348671E1;2.487638235E0
1.066551357E0;-2.916252613E-1;-1.660409546E1;2.490031004E0
1.068999898E0;-2.389831543E-1;-1.629781342E1;2.327319145E0
1.071447555E0;-2.892324328E-1;-1.599123383E1;1.580459356E0
1.073896096E0;-1.767697781E-1;-1.565384579E1;3.547359705E-1
1.076345419E0;-1.863410622E-1;-1.519173145E1;-3.661018610E-1
1.078793909E0;-1.046859920E-1;-1.488754463E1;-1.055533886E0
1.081241617E0;-1.214357466E-1;-1.483490181E1;-1.503290772E0
1.083690159E0;-3.290131316E-2;-1.494257927E1;-1.613360643E0
1.086139482E0;1.872383654E-1;-1.571845150E1;-1.213460207E0
1.088587971E0;3.595215976E-1;-1.906302071E1;-2.068295956E0
1.091035628E0;1.559223056E0;-2.383430862E1;-2.913261652E0
1.093484221E0;3.021835804E0;-2.912783051E1;-2.812762976E0
1.095933544E0;4.515854359E0;-3.377708435E1;-2.156830549E0
1.098382034E0;5.605186939E0;-3.710490417E1;-1.309173107E0
1.100829690E0;6.500401974E0;-3.949652863E1;-2.841476910E-2
1.103278284E0;7.055835724E0;-4.082035828E1;2.071287155E0
1.105727555E0;7.510771275E0;-4.053321838E1;4.479662895E0
1.108176096E0;7.965706348E0;-3.760290909E1;7.577471256E0
1.110623753E0;7.948956966E0;-3.200789261E1;1.029242706E1
1.113072346E0;6.972086906E0;-2.523261452E1;1.193958664E1
1.115521617E0;5.430212021E0;-1.910609055E1;1.244716454E1
1.117970159E0;3.751945972E0;-1.432971764E1;1.200419331E1
1.120417815E0;2.131406784E0;-1.079611683E1;1.092443180E1
1.122866357E0;7.019943595E-1;-8.176873207E0;9.476176262E0
1.125315680E0;-4.328017831E-1;-6.211468697E0;7.666304588E0
1.127764221E0;-1.285244823E0;-4.743771076E0;5.746064663E0
1.130211878E0;-1.859821439E0;-3.714258909E0;3.888336897E0
1.132660419E0;-2.297708035E0;-3.151646614E0;2.167000055E0
1.135109742E0;-2.649751902E0;-2.938685417E0;7.160521746E-1
1.137558232E0;-3.020938635E0;-3.046362400E0;-3.397808075E-1
1.140005940E0;-3.458825111E0;-3.458226919E0;-1.012463093E0
1.142454482E0;-3.940081596E0;-4.262514591E0;-1.407577872E0
1.144903805E0;-4.395017147E0;-5.483452320E0;-1.527219057E0
1.147352294E0;-4.708775997E0;-6.769295216E0;-1.405185103E0
1.149799950E0;-4.646562576E0;-7.825128078E0;-1.124925733E0
1.152248544E0;-4.229912281E0;-8.531310081E0;-7.489534616E-1
1.154697867E0;-3.526123285E0;-8.986245155E0;-3.110669553E-1
1.157146357E0;-2.728715181E0;-9.326025963E0;1.031904742E-1
1.159594013E0;-1.936391711E0;-9.663713455E0;4.671986103E-1
1.162042607E0;-1.201196909E0;-9.981958389E0;8.189435601E-1
1.164491878E0;-5.931209326E-1;-1.027178955E1;1.115952611E0
1.166940419E0;-8.793623000E-2;-1.055653572E1;1.432104349E0
1.169388075E0;3.355933726E-1;-1.076740265E1;1.676172256E0
1.171836669E0;7.642077208E-1;-1.088704395E1;1.805384636E0
1.174285940E0;1.097109199E0;-1.097318554E1;1.846062660E0
1.176734482E0;1.456032634E0;-1.100189972E1;1.831705689E0
1.179182138E0;1.767398596E0;-1.095404339E1;1.783849239E0
1.181630680E0;2.076072693E0;-1.087986565E1;1.759921074E0
1.184080003E0;2.349153519E0;-1.076500988E1;1.786242127E0
1.186528544E0;2.564507723E0;-1.059272671E1;1.829312921E0
1.188976200E0;2.717947483E0;-1.036989498E1;1.877169371E0
1.191424742E0;2.804089069E0;-1.016411209E1;1.946561217E0
1.193874065E0;2.830410004E0;-9.984351158E0;2.006680965E0
1.196322555E0;2.796910524E0;-9.797711372E0;2.056930065E0
1.198770263E0;2.672483683E0;-9.623035431E0;2.138286114E0
1.201218805E0;2.519043922E0;-9.527322769E0;2.210070848E0
1.203668128E0;2.306082726E0;-9.441181183E0;2.231606245E0
1.206116617E0;2.047358990E0;-9.397810936E0;2.198106766E0
1.208564273E0;1.808076620E0;-9.381061554E0;2.176571369E0
1.211012867E0;1.549651742E0;-9.431310654E0;2.135893345E0
1.213462190E0;1.235892892E0;-9.501001358E0;2.107179403E0
1.215910680E0;9.774680734E-1;-9.524930000E0;2.133500576E0
1.218358336E0;6.708876491E-1;-9.563215256E0;2.109572172E0
1.220806930E0;4.196412563E-1;-9.603892326E0;2.116750717E0
1.223256253E0;1.992024779E-1;-9.637392044E0;2.097608089E0
1.225704742E0;-2.333002165E-2;-9.694820404E0;2.135893345E0
1.228152398E0;-2.174477577E-1;-9.740283966E0;2.214856386E0
1.230600940E0;-3.993022740E-1;-9.761818886E0;2.255534410E0
1.233050263E0;-5.356931686E-1;-9.773782730E0;2.284248352E0
1.235498805E0;-6.649056077E-1;-9.821640015E0;2.322533369E0
1.237946461E0;-7.465606928E-1;-9.862318039E0;2.358425856E0
1.240395003E0;-7.441678643E-1;-9.912567139E0;2.379961252E0
1.242844325E0;-7.489534616E-1;-9.869496346E0;2.449352980E0
1.245292867E0;-7.441678643E-1;-9.891031265E0;2.430210590E0
1.247740523E0;-7.250252366E-1;-9.948459625E0;2.442174673E0
1.250189065E0;-6.505486369E-1;-9.993923187E0;2.399103880E0
1.252638388E0;-5.667998791E-1;-9.984351158E0;2.384746790E0
1.255086878E0;-5.237290859E-1;-9.960423470E0;2.384746790E0
1.257534586E0;-4.639084935E-1;-9.924530983E0;2.363211393E0
1.259983128E0;-4.160520434E-1;-9.802496910E0;2.413460732E0
1.262432450E0;-4.016951025E-1;-9.563215256E0;2.475674152E0
1.264880940E0;-3.825525343E-1;-9.428917885E0;2.490031004E0
1.267328596E0;-3.921238184E-1;-9.426525116E0;2.389532566E0
1.269777190E0;-4.040879309E-1;-9.426525116E0;2.262712955E0
1.272226513E0;-3.777668774E-1;-9.292527199E0;2.140678883E0
1.274675003E0;-3.969094455E-1;-9.323633194E0;2.054537296E0
1.277122659E0;-3.921238184E-1;-9.335597992E0;1.934597135E0
1.279571253E0;-4.280161560E-1;-9.263813019E0;1.783849239E0
1.282020575E0;-4.543372095E-1;-9.385847092E0;1.719243050E0
1.284469065E0;-4.232304990E-1;-9.632606506E0;1.616351724E0
1.286916721E0;-4.710869491E-1;-9.816853523E0;1.523031592E0
1.289365315E0;-4.543372095E-1;-9.905388832E0;1.456032634E0
1.291814586E0;-4.950151742E-1;-9.754640579E0;1.503889084E0
1.294263128E0;-5.069792867E-1;-9.768997192E0;1.659422517E0
1.296710784E0;-4.591228366E-1;-9.855138779E0;1.826920033E0
1.299159378E0;-4.184448719E-1;-9.780961990E0;1.939382792E0
1.301608648E0;-3.753740489E-1;-9.627820969E0;2.054537296E0
1.304057190E0;-3.275175989E-1;-9.189635277E0;2.119143486E0
1.306504846E0;-4.232304990E-1;-8.366205215E0;2.064108610E0
1.308953388E0;-6.194419861E-1;-7.645367622E0;2.123929262E0
1.311402711E0;-7.585247755E-1;-7.319943428E0;2.387139797E0
1.313851253E0;-8.279166222E-1;-7.058826923E0;2.224427700E0
1.316298909E0;-9.379864931E-1;-6.640082836E0;1.733600020E0
1.318747450E0;-1.036092162E0;-6.192326069E0;1.326521039E0
1.321196773E0;-1.167697430E0;-5.763711452E0;1.041775107E0
1.323645315E0;-1.299601793E0;-5.342275620E0;8.285148144E-1
1.326092971E0;-1.486241937E0;-4.736592293E0;7.016952634E-1
1.328541513E0;-1.546062589E0;-4.367798805E0;8.623134494E-1
1.330990836E0;-1.361815214E0;-4.995316505E0;9.795617461E-1
1.333439325E0;-1.253839016E0;-8.531310081E0;1.051346421E0
1.335887034E0;-1.706381679E0;-1.173948669E1;3.598506212E0
1.338335575E0;-1.790130496E0;-1.021675491E1;7.591827869E0
1.340784898E0;-1.127019525E0;-1.262752342E1;4.575376034E0
1.343233388E0;-4.375874400E-1;-1.514387512E1;2.506780863E0
1.345681044E0;3.355933726E-1;-1.624995804E1;7.375875711E-1
1.348129638E0;9.101698995E-1;-1.751875114E1;-4.378865361E-1
1.350578961E0;1.209571838E0;-1.778914070E1;-7.417750359E-1
1.353027450E0;1.631007791E0;-1.659930992E1;-1.165603757E0
1.355475107E0;2.092822552E0;-1.449512100E1;-2.075474501E0
1.357923700E0;2.076072693E0;-1.263948727E1;-2.755335331E0
1.360373023E0;1.674078584E0;-1.093250751E1;-2.915654421E0
1.362821513E0;1.085145116E0;-9.723533630E0;-2.254936218E0
1.365269169E0;5.895316601E-1;-8.926424980E0;-1.117747307E0
1.367717763E0;2.805584669E-1;-8.380561829E0;-1.289133132E-1
1.370167034E0;2.015953064E-1;-8.200801849E0;7.663014531E-1
1.372615575E0;4.316053987E-1;-8.277371407E0;1.556531072E0
1.375063232E0;7.761718631E-1;-8.445168495E0;2.312962294E0
1.377511825E0;1.106680512E0;-8.753842354E0;2.830111027E0
1.379961096E0;1.405783296E0;-9.103493690E0;3.100499868E0
1.382409638E0;1.666900039E0;-9.402596474E0;3.028715372E0
1.384857294E0;1.865504384E0;-9.651749611E0;2.653042078E0
1.387305836E0;2.009073734E0;-9.826425552E0;2.145464659E0
1.389755159E0;2.068894386E0;-9.946066856E0;1.613958836E0
1.392203700E0;2.145763636E0;-1.001575756E1;1.161416292E0
1.394651357E0;2.284547329E0;-1.003250694E1;7.782655358E-1
1.397099898E0;2.437688112E0;-1.000618649E1;5.892325640E-1
1.399549221E0;2.667698145E0;-9.991530418E0;5.006981492E-1
1.401997711E0;2.832803011E0;-9.993923187E0;5.437689424E-1
1.404445419E0;2.816053152E0;-1.003729248E1;6.801598072E-1
1.406893961E0;2.789732218E0;-1.016650486E1;7.998009920E-1
1.409343284E0;2.753839731E0;-1.023828983E1;8.790631890E-1
1.411791773E0;2.763411045E0;-1.030050373E1;8.548358679E-1
1.414239482E0;2.835195780E0;-1.032921696E1;8.045865893E-1
1.416688023E0;2.902194738E0;-1.030528927E1;7.256234884E-1
1.419137346E0;2.952444077E0;-1.034596729E1;6.035895348E-1
1.421585836E0;2.995514870E0;-1.036032391E1;4.576273263E-1
1.424033544E0;3.036192894E0;-1.039860916E1;3.236292601E-1
1.426482086E0;3.093620539E0;-1.044646549E1;1.701895148E-1
1.428931409E0;3.103191853E0;-1.048235798E1;1.226321608E-2
1.431379898E0;3.177369356E0;-1.053978539E1;-4.516452923E-2
1.433827555E0;3.213261604E0;-1.058076286E1;-7.866404206E-2
1.436276148E0;3.282952785E0;-1.065972614E1;-1.432702541E-1
1.438725471E0;3.314059258E0;-1.073868847E1;-1.600200087E-1
1.441173961E0;3.354737282E0;-1.079850960E1;-1.097707376E-1
1.443621617E0;3.376272678E0;-1.087508011E1;-5.234299600E-2
1.446070211E0;3.357130051E0;-1.093490028E1;2.183450572E-2
1.448519482E0;3.318845034E0;-1.103300571E1;9.122636169E-2
1.450968023E0;3.290131092E0;-1.110957623E1;1.247258782E-1
1.453415680E0;3.210868835E0;-1.116969585E1;1.534397453E-1
1.455864273E0;3.155833960E0;-1.123430252E1;1.295115203E-1
1.458313544E0;3.112763166E0;-1.124865913E1;1.007976532E-1
1.460762086E0;3.045764208E0;-1.128933716E1;1.465603895E-2
1.463209742E0;3.002693415E0;-1.130130100E1;-8.344969153E-2
1.465658284E0;2.966800928E0;-1.133480072E1;-1.767697781E-1
1.468107607E0;2.935694218E0;-1.138026428E1;-2.871387303E-1
1.470556148E0;2.938086987E0;-1.138744259E1;-4.450650215E-1
1.473003805E0;2.918944597E0;-1.144008541E1;-5.551348329E-1
1.475452346E0;2.947658300E0;-1.143290615E1;-6.628118753E-1
1.477901669E0;2.978765011E0;-1.145922756E1;-7.537391186E-1
1.480350211E0;3.033800125E0;-1.145683479E1;-8.087740541E-1
1.482797867E0;3.081656456E0;-1.148076344E1;-8.593224287E-1
1.485246409E0;3.158226728E0;-1.146401310E1;-8.641080856E-1
1.487695732E0;3.225524902E0;-1.145922756E1;-8.425726891E-1
1.490144221E0;3.287738323E0;-1.146401310E1;-8.473583460E-1
1.492591930E0;3.323630571E0;-1.148076344E1;-8.473583460E-1
1.495040471E0;3.364308596E0;-1.146879864E1;-8.306085467E-1
1.497489794E0;3.369094372E0;-1.147358418E1;-8.952147961E-1
1.499938284E0;3.419343472E0;-1.147358418E1;-9.119645357E-1
1.502385992E0;3.364308596E0;-1.148794174E1;-9.789635539E-1
1.504834534E0;3.366701365E0;-1.148076344E1;-1.084247708E0
1.507283857E0;3.323630571E0;-1.149033451E1;-1.196710467E0
1.509732346E0;3.297309637E0;-1.146640587E1;-1.354636669E0
1.512180055E0;3.196511984E0;-1.148315620E1;-1.539183140E0
1.514628596E0;3.146262646E0;-1.148076344E1;-1.735394597E0
1.517077919E0;3.093620539E0;-1.146162033E1;-1.912463546E0
1.519526409E0;3.024228811E0;-1.146162033E1;-2.092224360E0
1.521974065E0;2.990729094E0;-1.146401310E1;-2.286042929E0
1.524422659E0;2.954836845E0;-1.145444202E1;-2.463111877E0
1.526871982E0;2.952444077E0;-1.150708389E1;-2.614158630E0
1.529320471E0;2.923730135E0;-1.152861977E1;-2.745764017E0
1.531768128E0;2.885445118E0;-1.153819084E1;-2.827120066E0
1.534216721E0;2.890230656E0;-1.151186943E1;-2.908475876E0
1.536666044E0;2.895016193E0;-1.146879864E1;-2.927618504E0
1.539114534E0;2.887837887E0;-1.139701462E1;-2.941975355E0
1.541562190E0;2.909373283E0;-1.129651546E1;-2.918047190E0
1.544010784E0;2.904587507E0;-1.120319557E1;-2.860619545E0
1.546460055E0;2.878266573E0;-1.104975605E1;-2.807977438E0
1.548908596E0;2.904587507E0;-1.088225842E1;-2.707478762E0
1.551356253E0;2.866302490E0;-1.069322491E1;-2.595016241E0
1.553804846E0;2.839981318E0;-1.051107121E1;-2.520838737E0
1.556254117E0;2.799303293E0;-1.031007481E1;-2.489432812E0
1.558702659E0;2.772982359E0;-1.011386299E1;-2.458326101E0
1.561150315E0;2.715554714E0;-9.929316521E0;-2.448754787E0
1.563598857E0;2.626721144E0;-9.745069504E0;-2.453540564E0
1.566048180E0;2.535793781E0;-9.587142944E0;-2.484647274E0
1.568496721E0;2.428116798E0;-9.443573952E0;-2.520838737E0
1.570944378E0;2.289333105E0;-9.309276581E0;-2.640479803E0
1.573392919E0;2.133799553E0;-9.196813583E0;-2.779263496E0
1.575842242E0;1.930110574E0;-9.120243073E0;-2.944368362E0
1.578290784E0;1.698006749E0;-9.122636795E0;-3.104986429E0
1.580738440E0;1.470389485E0;-9.129815102E0;-3.241377354E0
1.583186982E0;1.228714466E0;-9.192028046E0;-3.289233923E0
1.585636305E0;9.245268703E-1;-9.299705505E0;-3.303590775E0
1.588084846E0;6.349952817E-1;-9.460323334E0;-3.260519981E0
1.590532503E0;3.379862010E-1;-9.620642662E0;-3.121736288E0
1.592981044E0;7.477571070E-2;-9.795318604E0;-2.882154942E0
1.595430367E0;-2.030908167E-1;-9.998708725E0;-2.566302299E0
1.597878857E0;-4.160520434E-1;-1.020718288E1;-2.147259235E0
1.600326565E0;-6.409773827E-1;-1.041775131E1;-1.680359721E0
1.602775107E0;-8.135597110E-1;-1.068365383E1;-1.189531922E0
1.605224430E0;-9.954141974E-1;-1.093729305E1;-7.202396393E-1
1.607672919E0;-1.146162033E0;-1.126540947E1;-2.751746178E-1
1.610120575E0;-1.244267821E0;-1.159322548E1;2.108674943E-1
1.612569169E0;-1.268195987E0;-1.184477139E1;6.011967063E-1
1.615018492E0;-1.270887971E0;-1.219651604E1;8.670991063E-1
1.617466982E0;-1.239482164E0;-1.244566917E1;1.132702470E0
1.619914638E0;-1.165304661E0;-1.273041439E1;1.328913927E0
1.622363232E0;-1.081555843E0;-1.297717476E1;1.484746456E0
1.624812555E0;-9.547362328E-1;-1.318535042E1;1.640279889E0
1.627261044E0;-8.997012973E-1;-1.342014599E1;1.865205288E0
1.629708700E0;-8.518448472E-1;-1.362832165E1;2.006680965E0
1.632157294E0;-7.561319470E-1;-1.382692528E1;2.090429783E0
1.634606617E0;-6.481558084E-1;-1.397318649E1;2.085644007E0
1.637055107E0;-5.189434290E-1;-1.407129288E1;2.035394669E0
1.639502763E0;-3.849453330E-1;-1.416939831E1;1.879562140E0
1.641951357E0;-2.748754919E-1;-1.420529079E1;1.649851203E0
1.644400628E0;-1.671984792E-1;-1.422921848E1;1.357627749E0
1.646849169E0;-4.007977992E-2;-1.420768356E1;1.125523925E0
1.649296825E0;2.691925503E-2;-1.413350582E1;9.029914737E-1
1.651745419E0;8.434699476E-2;-1.407129288E1;6.275177598E-1
1.654194690E0;2.446661144E-1;-1.399711514E1;2.611167729E-1
1.656643232E0;3.212364316E-1;-1.387717533E1;-6.879365072E-3
1.659090888E0;4.555336237E-1;-1.373121262E1;-2.341975123E-1
1.661539482E0;6.326025128E-1;-1.358525085E1;-4.785645306E-1
1.663988753E0;8.144569993E-1;-1.342732430E1;-7.058826685E-1
1.666437294E0;9.822536707E-1;-1.331695557E1;-8.425726891E-1
1.668884950E0;1.209571838E0;-1.318056488E1;-1.022034407E0
1.671333492E0;1.484746456E0;-1.306570911E1;-1.127318621E0
1.673782815E0;1.745863199E0;-1.299631691E1;-1.306780219E0
1.676231357E0;1.982752681E0;-1.297238922E1;-1.388435364E0
1.678679013E0;2.066501379E0;-1.299631691E1;-1.460219979E0
1.681127607E0;2.114656925E0;-1.304895878E1;-1.479362607E0
1.683576878E0;2.114656925E0;-1.314227962E1;-1.455434322E0
1.686025419E0;2.085644007E0;-1.323559952E1;-1.412363529E0
1.688473075E0;2.052144527E0;-1.332652664E1;-1.424327731E0
1.690921617E0;1.966002941E0;-1.343210983E1;-1.337886930E0
1.693370940E0;1.958824396E0;-1.347757339E1;-1.335494161E0
1.695819482E0;1.877468467E0;-1.348953724E1;-1.234995604E0
1.698267138E0;1.733899117E0;-1.345125294E1;-1.194317579E0
1.700715680E0;1.621436477E0;-1.334327602E1;-1.124925733E0
1.703165003E0;1.491924882E0;-1.317817116E1;-1.079462171E0
1.705613492E0;1.377069473E0;-1.293649673E1;-1.053141117E0
1.708061200E0;1.247856975E0;-1.271366501E1;-1.026820064E0
1.710509742E0;1.111466169E0;-1.241695499E1;-9.382855892E-1
1.712959065E0;9.723833203E-1;-1.216780186E1;-8.928219676E-1
1.715407555E0;8.335995674E-1;-1.188066387E1;-8.087740541E-1
1.717855263E0;6.613163352E-1;-1.164108181E1;-7.369893789E-1
1.720303805E0;4.842474759E-1;-1.139222908E1;-6.436693072E-1
1.722753128E0;2.949153781E-1;-1.114576817E1;-5.120640397E-1
1.725201617E0;1.274178028E-1;-1.089661503E1;-4.378865361E-1
1.727649273E0;-4.965107143E-2;-1.069083214E1;-3.517449200E-1
1.730097867E0;-2.629113793E-1;-1.051585770E1;-2.461616248E-1
1.732547190E0;-4.351946115E-1;-1.032203865E1;-2.126621157E-1
1.734995680E0;-5.859424472E-1;-1.013539886E1;-1.552343667E-1
1.737443336E0;-7.345965505E-1;-9.989137650E0;-1.552343667E-1
1.739891930E0;-8.470591903E-1;-9.857531548E0;-1.935195327E-1
1.742341253E0;-9.140582681E-1;-9.697213173E0;-2.703889608E-1
1.744789742E0;-1.024128079E0;-9.536893845E0;-2.413759828E-1
1.747237450E0;-1.155733347E0;-9.381061554E0;-2.150549293E-1
1.749685992E0;-1.239482164E0;-9.220742226E0;-2.533400953E-1
1.752135315E0;-1.234696507E0;-9.007781029E0;-3.326023519E-1
1.754583805E0;-1.172483087E0;-8.825627327E0;-4.043870270E-1
1.757031461E0;-1.122233868E0;-8.636593819E0;-4.498506486E-1
1.759480055E0;-1.131805062E0;-8.464310646E0;-3.924229145E-1
1.761929378E0;-1.141376376E0;-8.339883804E0;-3.661018610E-1
1.764377867E0;-1.158126116E0;-8.215158463E0;-3.541377485E-1
1.766825523E0;-1.134197950E0;-8.129016876E0;-3.828516304E-1
1.769274117E0;-1.079162955E0;-8.023732185E0;-4.283152521E-1
1.771723440E0;-1.031306505E0;-7.913662910E0;-4.450650215E-1
1.774171930E0;-9.858429432E-1;-7.841877937E0;-4.642075896E-1
1.776619586E0;-9.332008362E-1;-7.798807144E0;-5.000999570E-1
1.779068180E0;-8.662018180E-1;-7.726723194E0;-5.312066078E-1
1.781517503E0;-8.063812256E-1;-7.659724236E0;-5.383850932E-1
1.783965992E0;-7.417750359E-1;-7.626224995E0;-5.359922647E-1
1.786413648E0;-7.031907439E-1;-7.587939739E0;-4.761717021E-1
1.788862242E0;-6.457630396E-1;-7.575975418E0;-4.618147612E-1
1.791311513E0;-6.194419861E-1;-7.578368187E0;-4.354937077E-1
1.793760055E0;-5.715855360E-1;-7.611867905E0;-4.283152521E-1
1.796207711E0;-5.620142221E-1;-7.595118046E0;-3.900300860E-1
1.798656305E0;-5.285146832E-1;-7.602296829E0;-3.637090325E-1
1.801105575E0;-4.998008311E-1;-7.597510815E0;-3.469592929E-1
1.803554117E0;-5.069792867E-1;-7.621439457E0;-3.254238665E-1
1.806001773E0;-4.974080026E-1;-7.623832226E0;-2.967100143E-1
1.808450315E0;-5.356931686E-1;-7.614260674E0;-2.823530734E-1
1.810899638E0;-5.380859971E-1;-7.645367622E0;-2.656033039E-1
1.813348180E0;-6.146563292E-1;-7.638188839E0;-1.408774406E-1
1.815795836E0;-6.026921868E-1;-7.623832226E0;-1.456630826E-1
1.818244430E0;-6.888338327E-1;-7.645367622E0;-9.541380405E-2
1.820693700E0;-6.936194897E-1;-7.626224995E0;-7.627122104E-2
1.823142242E0;-6.792625189E-1;-7.611867905E0;-8.344969153E-2
1.825589898E0;-6.984050870E-1;-7.602296829E0;-1.121635586E-1
1.828038440E0;-7.106683254E-1;-7.583154202E0;-1.384846121E-1
1.830487763E0;-7.274180651E-1;-7.566404343E0;-1.336989701E-1
1.832936305E0;-7.322037220E-1;-7.508976460E0;-1.767697781E-1
1.835383961E0;-7.680960894E-1;-7.468298435E0;-1.839482337E-1
1.837832503E0;-7.848458290E-1;-7.444370270E0;-1.959123611E-1
1.840281825E0;-8.303094506E-1;-7.384549618E0;-2.078764737E-1
1.842730367E0;-8.638089895E-1;-7.329514980E0;-2.198405862E-1
1.845178023E0;-9.092726111E-1;-7.248158932E0;-2.727817893E-1
1.847626565E0;-9.451649189E-1;-7.195516586E0;-2.775674164E-1
1.850075888E0;-9.786644578E-1;-7.125825882E0;-3.182454109E-1
1.852524430E0;-1.004985452E0;-7.089933395E0;-3.134597540E-1
1.854972086E0;-1.019342422E0;-7.034898758E0;-3.565305769E-1
1.857420628E0;-1.038485050E0;-6.967899323E0;-3.924229145E-1
1.859869950E0;-1.067198873E0;-6.876972198E0;-3.804588020E-1
1.862318492E0;-1.103091240E0;-6.805187702E0;-4.378865361E-1
1.864766148E0;-1.160519004E0;-6.762116909E0;-4.666004181E-1
1.867214690E0;-1.162911773E0;-6.723831654E0;-4.833501875E-1
1.869664013E0;-1.208375454E0;-6.680760860E0;-4.761717021E-1
1.872112503E0;-1.237089276E0;-6.654439926E0;-4.713860750E-1
1.874560211E0;-1.282852054E0;-6.584748745E0;-4.785645306E-1
1.877008753E0;-1.294816136E0;-6.548856258E0;-4.570291340E-1
1.879458075E0;-1.318744421E0;-6.472286224E0;-4.235295951E-1
1.881906565E0;-1.313958764E0;-6.412465572E0;-4.426721931E-1
1.884354273E0;-1.282852054E0;-6.359823704E0;-4.402793646E-1
1.886802815E0;-1.261017561E0;-6.302395821E0;-4.115654826E-1
1.889252138E0;-1.239482164E0;-6.256932259E0;-4.211367965E-1
1.891700628E0;-1.205982566E0;-6.249753475E0;-4.043870270E-1
1.894148336E0;-1.172483087E0;-6.218647003E0;-3.780659735E-1
1.896596878E0;-1.103091240E0;-6.173183441E0;-3.493520916E-1
1.899046200E0;-1.028913736E0;-6.163611889E0;-3.230310678E-1
1.901494690E0;-9.284151793E-1;-6.154040813E0;-3.110669553E-1
1.903942398E0;-8.422735929E-1;-6.149255276E0;-3.110669553E-1
1.906390940E0;-7.226324677E-1;-6.120541096E0;-3.182454109E-1
