"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
2.986065250E2;8.898068070E-1;1.576301813E0;8.120284677E-1
2.986165570E2;7.628210187E-1;1.319444656E0;8.609355092E-1
2.986265900E2;7.152119279E-1;1.205029368E0;9.287284017E-1
2.986366220E2;7.314952016E-1;1.096577525E0;9.863544703E-1
2.986466550E2;7.921135426E-1;7.901080847E-1;1.021242738E0
2.986566870E2;7.628892064E-1;4.731772542E-1;9.223929048E-1
2.986667190E2;6.501916647E-1;2.173423171E-1;7.263498902E-1
2.986767520E2;5.419291854E-1;-1.325210929E-1;5.526301265E-1
2.986867840E2;5.020874739E-1;-4.715854526E-1;3.961267769E-1
2.986968160E2;5.436881185E-1;-6.245379448E-1;2.386787385E-1
2.987068490E2;6.121824980E-1;-7.100957036E-1;9.538921714E-2
2.987168810E2;6.010324359E-1;-7.298430800E-1;-4.437288642E-2
2.987269130E2;5.022587180E-1;-6.887936592E-1;-1.601793766E-1
2.987369460E2;3.717481196E-1;-6.605520844E-1;-2.083239555E-1
2.987469780E2;1.891205460E-1;-6.328144073E-1;-2.269125581E-1
2.987570100E2;-1.220868751E-1;-4.960276186E-1;-1.985029131E-1
2.987670430E2;-5.359594226E-1;-1.955695152E-1;-1.249629259E-1
2.987770750E2;-8.705772758E-1;1.421537101E-1;-4.628425092E-2
2.987871070E2;-1.016603470E0;2.976301312E-1;-3.140516952E-2
2.987971400E2;-9.842746258E-1;3.317912221E-1;-1.310138851E-1
2.988071720E2;-8.816395402E-1;2.172627896E-1;-3.323704302E-1
2.988172040E2;-7.558104992E-1;4.817888141E-2;-5.469340086E-1
2.988272370E2;-7.039949298E-1;-1.469517201E-1;-7.218059301E-1
2.988372690E2;-8.294919729E-1;-4.276012182E-1;-8.178951144E-1
2.988473020E2;-1.040567756E0;-8.340794444E-1;-8.321561217E-1
2.988573340E2;-1.333388925E0;-1.353985667E0;-8.272829056E-1
2.988673660E2;-1.682960033E0;-1.908640146E0;-8.937980533E-1
2.988773990E2;-1.799552917E0;-2.197351694E0;-1.121523976E0
2.988874310E2;-1.678990245E0;-2.111646891E0;-1.386333466E0
2.988974630E2;-1.450655699E0;-1.761037707E0;-1.520870090E0
2.989074960E2;-1.232619762E0;-1.279367447E0;-1.481834888E0
2.989175280E2;-1.155095458E0;-8.170089722E-1;-1.216859460E0
2.989275600E2;-1.229021311E0;-4.112638533E-1;-8.015688062E-1
2.989375930E2;-1.395356059E0;7.124258578E-2;-4.222630560E-1
2.989476250E2;-1.466274977E0;3.466914594E-1;7.729402930E-2
2.989576570E2;-1.568581700E0;5.014940500E-1;4.103586674E-1
2.989676900E2;-1.790959835E0;7.138435841E-1;4.546329081E-1
2.989777220E2;-2.088206291E0;1.192151308E0;3.760468066E-1
2.989877540E2;-2.297338247E0;1.591157556E0;4.148557186E-1
2.989977870E2;-2.342406034E0;1.737340450E0;2.762302160E-1
2.990078190E2;-2.270300150E0;1.601358891E0;1.035194322E-1
2.990178510E2;-2.129419088E0;1.295039773E0;-8.937301487E-2
2.990278840E2;-1.946455717E0;6.766061187E-1;-2.279114574E-1
2.990379160E2;-1.747640967E0;-9.217920899E-2;-3.269024193E-1
2.990479480E2;-1.561810136E0;-7.264703512E-1;-3.320327401E-1
2.990579810E2;-1.292187095E0;-1.360781908E0;-2.685827315E-1
2.990680130E2;-9.711093903E-1;-1.942444801E0;-2.148228437E-1
2.990780460E2;-6.792460084E-1;-2.179219961E0;-1.815412492E-1
2.990880780E2;-5.191702843E-1;-1.755060196E0;-2.552753687E-1
2.990981100E2;-5.113152266E-1;-1.193134785E0;-3.114840090E-1
2.991081430E2;-4.341889918E-1;-9.009841681E-1;-3.461687565E-1
2.991181750E2;-3.595781326E-1;-7.549119592E-1;-3.736239672E-1
2.991282070E2;-2.688575685E-1;-7.360053658E-1;-4.340236485E-1
2.991382400E2;-1.529784799E-1;-8.425391316E-1;-4.934520423E-1
2.991482720E2;-3.922875226E-2;-1.109359860E0;-5.279205441E-1
2.991583040E2;1.148878410E-1;-1.440906405E0;-5.622943640E-1
2.991683370E2;2.865261734E-1;-1.691884875E0;-5.869405866E-1
2.991783690E2;4.494321048E-1;-1.800420523E0;-5.818144083E-1
2.991884010E2;5.456131697E-1;-1.882168412E0;-5.812687278E-1
2.991984340E2;6.492618322E-1;-1.923012972E0;-6.031088829E-1
2.992084660E2;7.595404387E-1;-1.881471395E0;-6.662979722E-1
2.992184980E2;7.211459875E-1;-1.608695388E0;-7.362711430E-1
2.992285310E2;5.243517160E-1;-1.029458880E0;-7.710450888E-1
2.992385630E2;2.275393605E-1;-4.142687321E-1;-7.464931011E-1
2.992485950E2;-3.756100312E-2;2.883533239E-1;-5.409580469E-1
2.992586280E2;-1.982851923E-1;9.010969400E-1;-2.457955331E-1
2.992686600E2;-2.687018216E-1;1.058734775E0;-4.748164490E-2
2.992786920E2;-3.629293144E-1;8.325380087E-1;7.573750615E-2
2.992887250E2;-5.320863724E-1;4.748568535E-1;2.283337116E-1
2.992987570E2;-6.087332368E-1;-9.251911193E-2;3.916861117E-1
2.993087900E2;-4.703708589E-1;-5.324290991E-1;4.448641241E-1
2.993188220E2;-7.127970457E-2;-7.075676322E-1;4.278250039E-1
2.993288540E2;1.201837361E-1;-1.048723578E0;2.827021778E-1
2.993388870E2;-2.857058942E-1;-1.048045635E0;1.055410951E-1
2.993489190E2;-1.084027767E0;-4.847828150E-1;-3.414463252E-2
2.993589510E2;-1.306776524E0;5.798146725E-1;-2.402322590E-1
2.993689840E2;-9.546282887E-1;1.092790365E0;-4.616136253E-1
2.993790160E2;-4.143043756E-1;9.477625489E-1;-3.936905861E-1
2.993890480E2;2.034688443E-1;6.946088672E-1;4.636136070E-2
2.993990810E2;8.122029901E-1;4.447560310E-1;6.280405521E-1
2.994091130E2;1.230934143E0;6.022940576E-2;1.144364119E0
2.994191450E2;1.256613731E0;-3.702939153E-1;1.336317539E0
2.994291780E2;9.392110109E-1;-6.708758473E-1;1.228137493E0
2.994392100E2;6.416398287E-1;-3.093658090E-1;8.889023066E-1
2.994492420E2;4.989072084E-1;3.605121374E-1;5.936727524E-1
2.994592750E2;6.553251147E-1;7.829426527E-1;5.310534239E-1
2.994693070E2;1.059903264E0;6.126007438E-1;6.405887008E-1
2.994793390E2;1.551685810E0;2.042063773E-1;7.110208869E-1
2.994893720E2;1.875924349E0;-7.558865938E-3;7.619309425E-1
2.994994040E2;2.047236919E0;1.824836619E-2;7.076293230E-1
2.995094360E2;2.021930218E0;1.046189442E-1;4.017713964E-1
2.995194690E2;1.774260163E0;4.299249500E-2;-4.004880041E-2
2.995295010E2;1.570824027E0;-2.138369083E-1;-2.273374647E-1
2.995395340E2;1.654058695E0;-3.568921089E-1;-2.644594014E-1
2.995495667E2;1.839256525E0;-4.260799885E-1;-2.697092891E-1
2.995595987E2;1.805099845E0;-2.729557753E-1;-2.077803016E-1
2.995696317E2;1.700704455E0;1.826045662E-1;-1.797598451E-1
2.995796637E2;1.613173127E0;8.067478538E-1;-2.336442322E-1
2.995896957E2;1.515512109E0;1.377976537E0;-2.685992718E-1
2.995997287E2;1.325329304E0;1.848074675E0;-2.976416647E-1
2.996097607E2;1.056362033E0;2.202492952E0;-2.796410918E-1
2.996197927E2;8.531658649E-1;2.351984978E0;-2.274563313E-1
2.996298257E2;8.504808545E-1;2.224596262E0;-1.056824997E-1
2.996398577E2;1.008099437E0;1.986739874E0;5.853661150E-2
2.996498897E2;1.203528047E0;1.766900778E0;2.217596173E-1
2.996599227E2;1.380365372E0;1.795277596E0;3.776389360E-1
2.996699547E2;1.454467297E0;1.966217399E0;5.312820673E-1
2.996799867E2;1.406129599E0;2.112116575E0;6.914155483E-1
2.996900197E2;1.247328162E0;2.137013435E0;8.618916273E-1
2.997000517E2;1.059713960E0;2.071040869E0;9.669015408E-1
2.997100847E2;8.476217985E-1;1.957935929E0;9.808548689E-1
2.997201167E2;6.507501602E-1;1.783266425E0;1.004294634E0
2.997301487E2;5.337140560E-1;1.554002404E0;1.029298782E0
2.997401817E2;4.514780939E-1;1.166954756E0;9.998902082E-1
2.997502137E2;4.058506787E-1;8.840898275E-1;8.996016979E-1
2.997602457E2;3.457699716E-1;5.977319479E-1;7.210381627E-1
2.997702787E2;2.566539645E-1;1.091782004E-1;5.710486770E-1
2.997803107E2;2.620006502E-1;-3.057286143E-1;4.164329469E-1
2.997903427E2;3.835345209E-1;-5.601809025E-1;2.251292914E-1
2.998003757E2;4.600996971E-1;-7.815998197E-1;2.487451956E-2
2.998104077E2;3.394968510E-1;-9.185686111E-1;-1.147629991E-1
2.998204397E2;9.531887621E-2;-8.126840591E-1;-1.834814847E-1
2.998304727E2;-1.333627850E-1;-5.467256308E-1;-2.257461101E-1
2.998405047E2;-3.471299410E-1;-2.771651745E-1;-2.256653458E-1
2.998505367E2;-5.111196637E-1;-9.544543922E-2;-1.493636519E-1
2.998605697E2;-6.060081720E-1;3.646200150E-2;-5.432104319E-2
2.998706017E2;-5.524000525E-1;7.004312426E-2;-2.181582898E-2
2.998806347E2;-4.486668110E-1;1.326051950E-1;-8.871088177E-2
2.998906667E2;-3.619753122E-1;1.987738311E-1;-2.424373180E-1
2.999006987E2;-3.433424532E-1;2.209485620E-1;-4.331330955E-1
2.999107317E2;-3.962642550E-1;1.681055874E-1;-6.379041076E-1
2.999207637E2;-5.433023572E-1;-5.239338428E-2;-7.885871530E-1
2.999307957E2;-8.056780696E-1;-3.929754794E-1;-9.260443449E-1
2.999408287E2;-1.091260433E0;-7.178887129E-1;-1.063827276E0
2.999508607E2;-1.378386855E0;-1.133610845E0;-1.199748039E0
2.999608927E2;-1.647773981E0;-1.526933074E0;-1.376705050E0
2.999709257E2;-1.742663264E0;-1.655733943E0;-1.585819483E0
2.999809577E2;-1.664721727E0;-1.597237468E0;-1.714129329E0
2.999909897E2;-1.493078351E0;-1.390569210E0;-1.650763631E0
3.000010227E2;-1.374518275E0;-1.121126533E0;-1.385140896E0
3.000110547E2;-1.389549732E0;-8.433679342E-1;-1.007023454E0
3.000210877E2;-1.430719376E0;-4.829007983E-1;-6.454467177E-1
3.000311197E2;-1.351846099E0;-5.206179991E-2;-1.749311686E-1
3.000411517E2;-1.311340451E0;3.386906087E-1;2.029337734E-1
3.000511847E2;-1.479962945E0;7.677458525E-1;2.760410309E-1
3.000612167E2;-1.798350334E0;1.114906430E0;2.498860657E-1
3.000712487E2;-2.112856150E0;1.458015919E0;2.167201191E-1
3.000812817E2;-2.299188614E0;1.560286283E0;2.221332937E-1
3.000913137E2;-2.348413229E0;1.519748211E0;9.952296317E-2
3.001013457E2;-2.210272074E0;1.135351539E0;-1.376542002E-1
3.001113787E2;-1.955624700E0;3.948087096E-1;-4.266897440E-1
3.001214107E2;-1.740135193E0;-3.594129682E-1;-4.836178720E-1
3.001314427E2;-1.531012654E0;-1.074533701E0;-3.927425742E-1
3.001414757E2;-1.354979992E0;-1.653571606E0;-3.022852838E-1
3.001515077E2;-1.144626975E0;-2.116430283E0;-2.085598558E-1
3.001615397E2;-9.540514946E-1;-2.449691772E0;-1.160453930E-1
3.001715727E2;-8.033123016E-1;-2.424988508E0;-1.040338539E-2
3.001816047E2;-6.960221529E-1;-2.126306295E0;2.106049098E-2
3.001916377E2;-5.778193474E-1;-1.692821383E0;-6.983905286E-2
3.002016697E2;-4.509296417E-1;-1.243218541E0;-1.907972395E-1
3.002117017E2;-3.397866189E-1;-1.032615542E0;-3.278349936E-1
3.002217347E2;-2.150658965E-1;-1.108514309E0;-4.466603994E-1
3.002317667E2;-9.529421479E-2;-1.335401297E0;-5.628530383E-1
3.002417987E2;5.305270199E-3;-1.505333066E0;-6.258791685E-1
3.002646150E2;-1.101732492E0;-1.522450209E0;-3.790779412E-1
3.002746460E2;-8.320893049E-1;-1.483046532E0;-3.081510365E-1
3.002846780E2;-5.211332440E-1;-1.072021008E0;-3.055783808E-1
3.002947090E2;-2.331419736E-1;-6.067446470E-1;-3.704204857E-1
3.003047400E2;-2.378452010E-2;-3.659500182E-1;-4.688406587E-1
3.003147720E2;4.145680368E-2;-3.683378100E-1;-5.172665119E-1
3.003248030E2;-1.317420695E-2;-5.530679822E-1;-5.137673020E-1
3.003348340E2;-1.114437878E-1;-8.579072356E-1;-4.974506497E-1
3.003448650E2;-1.786807775E-1;-1.213692665E0;-4.996187985E-1
3.003548971E2;-2.188071609E-1;-1.513027191E0;-4.899667203E-1
3.003649281E2;-1.967086196E-1;-1.779014230E0;-4.612163007E-1
3.003749591E2;-1.207986847E-1;-1.963230968E0;-3.847036660E-1
3.003849911E2;-1.131472830E-2;-1.986307502E0;-3.494530618E-1
3.003950221E2;6.049581245E-2;-1.862680674E0;-3.592739999E-1
3.004050531E2;8.951634169E-2;-1.705800653E0;-4.020157456E-1
3.004150851E2;9.426635504E-2;-1.594691157E0;-4.574523568E-1
3.004251161E2;8.606742322E-2;-1.474568129E0;-4.874739051E-1
3.004351471E2;8.512014151E-2;-1.064506769E0;-4.701239467E-1
3.004451791E2;-2.300355770E-2;-2.406188101E-1;-1.959379762E-1
3.004552101E2;-6.418401748E-2;5.542215705E-1;2.306274474E-1
3.004652411E2;1.122406274E-1;1.238518119E0;3.430173099E-1
3.004752721E2;2.349377871E-1;1.481933117E0;3.416969180E-1
3.004853041E2;1.039051190E-1;9.942189455E-1;2.982445955E-1
3.004953351E2;-3.715873659E-1;-3.170128912E-2;2.455720454E-1
3.005053661E2;-1.025449872E0;-1.170216203E0;2.487866580E-1
3.005153981E2;-1.371030688E0;-1.665179372E0;2.425652444E-1
3.005254291E2;-9.891663790E-1;-1.496134520E0;1.832837760E-1
3.005354601E2;-4.579352438E-1;-4.851293266E-1;2.807395160E-2
3.005454921E2;-1.540708095E-1;9.274547696E-1;-1.570681632E-1
3.005555231E2;-4.537310302E-1;1.261621118E0;-3.240901828E-1
3.005655541E2;-4.600437284E-1;1.536609769E0;-3.732568324E-1
3.005755851E2;2.464074194E-1;1.715924382E0;-3.003956676E-1
3.005856171E2;1.068515658E0;1.450199485E0;7.029477507E-2
3.005956481E2;1.493783236E0;7.938488126E-1;5.486509204E-1
3.006056791E2;1.455535054E0;-1.646348089E-1;8.951892853E-1
3.006157111E2;1.292566299E0;-7.468721867E-1;1.064257264E0
3.006257421E2;1.004683256E0;-6.900640726E-1;9.180539250E-1
3.006357731E2;7.477954626E-1;-2.097962648E-1;5.880305171E-1
3.006458051E2;7.110526562E-1;3.596767783E-1;4.363195002E-1
3.006558361E2;9.211286306E-1;5.699519515E-1;5.430680513E-1
3.006658671E2;1.250758886E0;4.739090502E-1;7.765682936E-1
3.006758991E2;1.584131241E0;2.462417781E-1;9.726094007E-1
3.006859301E2;1.864794612E0;7.282032818E-2;1.097511172E0
3.006959611E2;2.003898382E0;-9.346904606E-2;1.079742312E0
3.007059921E2;1.864847660E0;-2.159716487E-1;1.068911195E0
3.007160241E2;1.493385434E0;-4.079687893E-1;9.153048992E-1
3.007260551E2;1.162149906E0;-7.980335951E-1;7.095221877E-1
3.007360861E2;1.128095746E0;-1.121500611E0;4.812081158E-1
3.007461181E2;1.347937226E0;-1.257382035E0;2.524793744E-1
3.007561491E2;1.589377284E0;-1.199672341E0;4.610142484E-2
3.007661801E2;1.717103362E0;-9.686979055E-1;-1.357680112E-1
3.007762121E2;1.620450854E0;-5.525630116E-1;-2.394065261E-1
3.007862431E2;1.418634295E0;-5.617731716E-3;-2.858045995E-1
3.007962741E2;1.250394702E0;5.478574634E-1;-3.006847501E-1
3.008063061E2;1.148015261E0;9.995568395E-1;-2.865069807E-1
3.008163371E2;1.123693109E0;1.202136874E0;-2.313670367E-1
3.008263681E2;1.157102108E0;1.044894576E0;-1.279340535E-1
3.008363991E2;1.211496115E0;6.832277775E-1;-1.886003278E-2
3.008464311E2;1.280393720E0;3.914088011E-1;1.407032907E-1
3.008564621E2;1.366538525E0;2.681806087E-1;2.920877635E-1
3.008664931E2;1.423328876E0;2.507471740E-1;4.323842824E-1
3.008765251E2;1.433046460E0;3.999941945E-1;5.773494244E-1
3.008865561E2;1.376226544E0;7.704194188E-1;6.938326359E-1
3.008965871E2;1.189767003E0;1.177480698E0;7.716240883E-1
3.009066191E2;9.014282823E-1;1.449456453E0;7.854946852E-1
3.009166501E2;6.488010883E-1;1.512963057E0;7.659598589E-1
3.009266811E2;5.661261082E-1;1.326524019E0;7.874627709E-1
3.009367131E2;6.090375781E-1;9.692308903E-1;8.238183856E-1
3.009467441E2;6.793507338E-1;6.233649254E-1;7.861394286E-1
3.009567751E2;6.960668564E-1;4.161523283E-1;6.610488892E-1
3.009668061E2;6.337950230E-1;3.553665280E-1;4.721835852E-1
3.009768381E2;5.091207623E-1;3.442438245E-1;2.264643610E-1
3.009868691E2;2.601767778E-1;1.105115265E-1;2.445411310E-2
3.009969001E2;1.865883023E-1;-2.674754560E-1;-2.471716143E-2
3.010069321E2;2.801315784E-1;-6.368848085E-1;-1.139620841E-1
3.010169631E2;4.153085947E-1;-8.132212162E-1;-2.439778596E-1
3.010269941E2;4.516488910E-1;-7.102532387E-1;-3.546878099E-1
3.010370261E2;3.993734419E-1;-5.042795539E-1;-4.268128872E-1
3.010470571E2;3.174714744E-1;-2.731104493E-1;-4.641087055E-1
3.010570881E2;2.848512232E-1;-1.624457091E-1;-4.646948576E-1
3.010671201E2;2.858812511E-1;-9.441129863E-2;-3.810994029E-1
3.010771511E2;2.744786739E-1;5.349648185E-3;-2.565577626E-1
3.010871821E2;1.461118758E-1;-3.671978787E-2;-1.576743424E-1
3.010972141E2;-7.206439972E-2;-1.192040145E-1;-1.237342209E-1
3.011072451E2;-3.197430074E-1;-1.516099423E-1;-1.687690765E-1
3.011172761E2;-5.593127608E-1;-9.452616423E-2;-2.582744658E-1
3.011273071E2;-7.653389573E-1;-4.319043085E-2;-3.862471879E-1
3.011373391E2;-9.647383690E-1;5.610663909E-3;-5.186622739E-1
3.011473701E2;-1.158218384E0;3.424504772E-2;-6.343813539E-1
3.011574011E2;-1.283257484E0;1.803598553E-2;-7.387615442E-1
3.011674331E2;-1.404353857E0;-1.640827507E-1;-8.239073753E-1
3.011774641E2;-1.636955857E0;-5.404241681E-1;-8.987661600E-1
3.011874951E2;-1.880645275E0;-9.201485515E-1;-1.088747859E0
3.011975271E2;-1.967141271E0;-1.186101675E0;-1.284168482E0
3.012075581E2;-1.926236629E0;-1.259696126E0;-1.362878323E0
3.012175891E2;-1.855658889E0;-1.133664727E0;-1.250159502E0
3.012276211E2;-1.846451044E0;-7.847633958E-1;-9.192613959E-1
3.012376521E2;-1.924126148E0;-2.397314757E-1;-4.990891814E-1
3.012476831E2;-2.017600775E0;4.040460885E-1;-1.038175002E-1
3.012577141E2;-2.034632683E0;1.054256082E0;2.748648226E-1
3.012677461E2;-1.903196335E0;1.432091832E0;5.122197270E-1
3.012777771E2;-1.627822638E0;1.472544193E0;4.767000973E-1
3.012878081E2;-1.515062571E0;1.658641338E0;3.492231369E-1
3.012978401E2;-1.559424758E0;1.873107314E0;1.922210157E-1
3.013078711E2;-1.638442516E0;1.919918299E0;4.775154591E-2
3.013179021E2;-1.663456678E0;1.827444792E0;-2.249369621E-1
3.013279341E2;-1.615814924E0;1.667773366E0;-4.509845972E-1
3.013379651E2;-1.549605846E0;1.195170641E0;-6.529598236E-1
3.013479961E2;-1.509214640E0;5.833247900E-1;-7.201924920E-1
3.013580281E2;-1.437323093E0;1.101742685E-1;-7.349514365E-1
3.013680591E2;-1.307877302E0;-1.521235704E-1;-7.094782591E-1
3.013780901E2;-1.206971526E0;-2.889266908E-1;-7.206904292E-1
3.013881211E2;-1.100510597E0;-3.294533491E-1;-7.401786447E-1
3.013981531E2;-1.004168630E0;-3.848337829E-1;-6.569452882E-1
3.014081841E2;-8.755000830E-1;-5.399336219E-1;-6.388397813E-1
3.014182151E2;-7.259835601E-1;-7.357822061E-1;-6.784218550E-1
3.014282471E2;-5.844563246E-1;-9.252219796E-1;-7.217084765E-1
3.014382781E2;-4.835001826E-1;-1.294818163E0;-7.391018867E-1
3.014483091E2;-4.416101873E-1;-1.701234818E0;-7.279172540E-1
3.014583411E2;-4.598568380E-1;-1.899557710E0;-6.355844140E-1
3.014683721E2;-4.225833714E-1;-2.112407923E0;-5.440172553E-1
3.014784031E2;-3.381515741E-1;-2.222700357E0;-4.567561150E-1
3.014884351E2;-1.413719356E-1;-2.200605869E0;-3.921884894E-1
3.014984661E2;1.375702173E-1;-2.025603771E0;-3.479208946E-1
3.015084971E2;4.686365426E-1;-1.643705726E0;-3.371972144E-1
3.015185281E2;6.798236370E-1;-1.124091268E0;-3.561250865E-1
3.015285601E2;6.450303197E-1;-6.963493824E-1;-3.541431129E-1
3.015385911E2;4.767185748E-1;-4.375172555E-1;-3.271485269E-1
3.015486221E2;4.229673743E-1;-5.304979533E-2;-3.091599047E-1
3.015586541E2;5.386977196E-1;4.751346707E-1;-2.621260583E-1
3.015686851E2;5.426076651E-1;7.006412745E-1;2.683527954E-2
3.015787161E2;2.991191149E-1;5.161347985E-1;3.862400353E-1
3.015887481E2;-1.224225573E-2;1.185824871E-1;5.688022971E-1
3.015987791E2;-2.054386139E-1;-9.065062553E-2;7.551271319E-1
3.016088101E2;-5.039829016E-1;-2.281296253E-1;7.642332315E-1
3.016188421E2;-9.301006198E-1;-4.975789189E-1;5.978756547E-1
3.016288731E2;-1.076059699E0;-8.939924836E-1;4.230330884E-1
3.016389041E2;-7.122015357E-1;-9.651598334E-1;3.409150541E-1
3.016489351E2;-5.113128424E-1;-2.863732874E-1;2.236027122E-1
3.016589671E2;-7.954234481E-1;7.208786607E-1;-1.461945195E-2
3.016689981E2;-8.708418012E-1;1.286600232E0;-3.226968944E-1
3.016790291E2;-4.134933650E-1;1.365112305E0;-4.655880034E-1
3.016890611E2;2.836242914E-1;1.227954984E0;-4.056485891E-1
3.016990921E2;9.972227812E-1;7.071338892E-1;-1.122325379E-2
3.017091231E2;1.183792949E0;-8.898077905E-2;3.204006255E-1
3.017191551E2;1.020895958E0;-7.572451234E-1;4.914117754E-1
3.017291861E2;8.211629987E-1;-7.890277505E-1;5.813571215E-1
3.017392171E2;5.219376683E-1;-3.080015182E-1;5.398666263E-1
3.017492481E2;3.347099125E-1;3.121376336E-1;4.659698308E-1
3.017592801E2;4.618103206E-1;7.035373449E-1;5.693532228E-1
3.017693111E2;8.294875622E-1;6.408140063E-1;8.204126954E-1
3.017793421E2;1.323503613E0;2.485316843E-1;1.104630589E0
3.017893741E2;1.777549505E0;2.859638259E-2;1.322137713E0
3.017994051E2;2.091137409E0;-4.400938004E-2;1.390207648E0
3.018094361E2;2.312234163E0;-7.433889061E-2;1.278955579E0
3.018194681E2;2.272495031E0;-5.342748389E-2;1.097617507E0
3.018294991E2;2.025332689E0;-3.116282225E-1;9.124274850E-1
3.018395301E2;1.849424839E0;-8.550094962E-1;7.475679517E-1
3.018495621E2;1.708516002E0;-1.049746752E0;4.942906201E-1
3.018595931E2;1.597334385E0;-1.032188058E0;2.106799483E-1
3.018696241E2;1.495025754E0;-9.668177962E-1;5.255056545E-2
3.018796551E2;1.397587299E0;-6.162067652E-1;-3.487808257E-2
3.018896871E2;1.343114018E0;-6.923985202E-3;-6.882563233E-2
3.018997181E2;1.355926991E0;7.155918479E-1;-5.371698365E-2
3.019097491E2;1.388097286E0;1.225695372E0;-2.764537185E-2
3.019197811E2;1.401932716E0;1.415214896E0;9.265243076E-3
3.019298121E2;1.430778623E0;1.253571510E0;2.743289433E-2
3.019398431E2;1.494765401E0;8.048147559E-1;8.060503751E-2
3.019498751E2;1.566690803E0;1.383507699E-1;1.826494038E-1
3.019599061E2;1.589187384E0;-4.071272016E-1;3.109085858E-1
3.019699371E2;1.574265122E0;-5.772416592E-1;4.442531168E-1
3.019799681E2;1.567919970E0;-4.505388737E-1;5.863237381E-1
3.019900001E2;1.523294568E0;-1.367779225E-1;7.218897939E-1
3.020000311E2;1.406510711E0;3.542804718E-1;8.408342600E-1
3.020100621E2;1.267870545E0;8.783323765E-1;9.262676835E-1
3.020200941E2;1.110940099E0;1.228979945E0;9.634584785E-1
3.020301251E2;9.237176180E-1;1.412898898E0;9.807760715E-1
3.020401561E2;7.698436379E-1;1.365250468E0;9.751922488E-1
3.020501881E2;6.789441705E-1;1.041775107E0;9.377499819E-1
3.020602191E2;6.303854585E-1;6.751699448E-1;8.606759310E-1
3.020702501E2;5.537577271E-1;4.558978975E-1;7.105165124E-1
3.020802821E2;4.192342460E-1;2.429110706E-1;5.277307034E-1
3.020903131E2;3.020216823E-1;-5.009081960E-2;3.432109356E-1
3.021003441E2;2.731436789E-1;-1.809207350E-1;1.934326589E-1
3.021103751E2;2.565824091E-1;-1.276639700E-1;6.476099044E-2
3.021204071E2;1.946721673E-1;2.150553465E-2;-6.224542856E-2
3.021304381E2;1.125067249E-1;1.627734452E-1;-1.417998970E-1
3.021404691E2;-8.047124371E-3;2.729928792E-1;-1.748571843E-1
3.021505011E2;-1.440447718E-1;2.816277444E-1;-1.668701321E-1
3.021605321E2;-2.893239260E-1;1.997717470E-1;-1.826901138E-1
3.021705631E2;-4.052015245E-1;1.589998305E-1;-1.590787172E-1
3.021805951E2;-4.473473728E-1;5.841329694E-2;-1.192554161E-1
3.021906261E2;-4.708873928E-1;-1.982548088E-2;-1.827828586E-1
3.022006571E2;-5.078110099E-1;1.829633862E-2;-3.425488174E-1
3.022106881E2;-6.006571651E-1;1.097800285E-1;-5.642477274E-1
3.022207201E2;-7.799260020E-1;1.215767711E-1;-7.768265605E-1
3.022307511E2;-1.000082374E0;2.081203833E-2;-9.651651978E-1
3.022407821E2;-1.205939412E0;-2.157735974E-1;-1.093059301E0
3.022508141E2;-1.331636429E0;-3.446575701E-1;-1.113061905E0
3.022608451E2;-1.394949555E0;-7.026325464E-1;-1.128224015E0
3.022708761E2;-1.415009379E0;-1.171782494E0;-1.234420538E0
3.022809081E2;-1.346759439E0;-1.492268682E0;-1.375348330E0
3.022909391E2;-1.220114827E0;-1.698271751E0;-1.514085650E0
3.023009701E2;-1.081702352E0;-1.717136264E0;-1.546117902E0
3.023110011E2;-9.832612872E-1;-1.477899194E0;-1.442841172E0
3.023210331E2;-1.001672745E0;-9.989248514E-1;-1.153968930E0
3.023310641E2;-1.200231314E0;-2.959052920E-1;-7.335937619E-1
3.023410951E2;-1.522262335E0;4.514293671E-1;-3.007289469E-1
3.023511271E2;-1.796573997E0;9.710280299E-1;1.492307931E-1
3.023611581E2;-1.965662003E0;1.454841375E0;5.397107005E-1
3.023711891E2;-2.123580694E0;1.624753714E0;5.805627704E-1
3.023812211E2;-2.236953974E0;1.684141636E0;2.280395925E-1
3.023912521E2;-2.102769136E0;1.594093561E0;-2.211127430E-1
3.024012831E2;-1.787834764E0;1.382863402E0;-6.933431029E-1
3.024113141E2;-1.424791336E0;9.756367803E-1;-1.182600856E0
3.024213461E2;-1.166348577E0;4.870292842E-1;-1.534822583E0
3.024313771E2;-1.049118280E0;-1.092096791E-1;-1.639812350E0
3.024414081E2;-1.030568838E0;-6.016095281E-1;-1.474911809E0
3.024514401E2;-1.047499895E0;-1.042464495E0;-1.124100804E0
3.024614711E2;-1.082519889E0;-1.204645395E0;-8.295828700E-1
3.024715021E2;-1.053149462E0;-1.286751390E0;-6.375692487E-1
3.024815341E2;-8.968964219E-1;-1.380632043E0;-5.258176923E-1
3.024915651E2;-6.976854205E-1;-1.393579841E0;-4.709159732E-1
3.025015961E2;-5.023531914E-1;-1.306203842E0;-4.376661479E-1
3.025116271E2;-3.436203897E-1;-1.359880209E0;-4.484633207E-1
3.025216591E2;-2.387706786E-1;-1.543370247E0;-5.293354988E-1
3.025316901E2;-1.618939042E-1;-1.756170869E0;-6.645951271E-1
