"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
1.488369181E2;2.483302547E0;-8.603172112E-1;1.292033515E0
1.488469501E2;1.314804327E0;-1.062999832E0;1.695624712E0
1.488569821E2;5.600397371E-1;-1.740437772E0;2.860788265E0
1.488670141E2;4.880077413E-1;-2.617200862E0;3.531425309E0
1.488770461E2;1.007269143E0;-3.380438506E0;3.207022954E0
1.488870781E2;1.013604601E0;-4.186950808E0;3.202322962E0
1.488971101E2;5.716141543E-1;-5.466119864E0;3.696435488E0
1.489071421E2;-6.655984980E-1;-6.719547722E0;3.794171698E0
1.489171741E2;-1.894165750E0;-7.885324064E0;3.030617720E0
1.489272061E2;-2.345392458E0;-8.938244466E0;2.035345602E0
1.489372381E2;-3.575510099E0;-6.857657202E0;2.631944032E0
1.489472711E2;-3.982470168E0;-5.268535430E0;1.558518029E0
1.489573031E2;-3.556803686E0;-4.983344504E0;-4.078877306E-1
1.489673351E2;-3.282608449E0;-3.721798371E0;-5.829532211E-1
1.489773671E2;-2.877398158E0;-2.267543213E0;7.287136361E-2
1.489873991E2;-1.865685424E0;-5.661443764E-1;4.588742816E-1
1.489974311E2;-1.855355148E0;1.691447461E0;8.859806406E-1
1.490074631E2;-1.196482410E0;4.240173334E0;1.069449896E0
1.490174951E2;-6.534588012E-1;5.827829209E0;1.154530392E0
1.490275271E2;-6.583958977E-1;6.691340754E0;1.244267903E0
1.490375591E2;-6.737623805E-1;6.843882916E0;1.137876352E0
1.490475911E2;-3.170608833E-1;6.777283130E0;1.621126653E0
1.490576231E2;1.749674034E-1;6.772074430E0;2.555600153E0
1.490676551E2;9.012190694E-1;6.095517080E0;2.841227282E0
1.490776881E2;9.570167094E-1;5.496002060E0;2.948191860E0
1.490877201E2;7.571916229E-1;5.291671693E0;2.916158766E0
1.490977521E2;7.561011171E-1;5.364635004E0;2.734046357E0
1.491077841E2;5.328667027E-1;5.552109017E0;2.663074608E0
1.491178161E2;1.629721329E-1;5.635700812E0;2.708717973E0
1.491278481E2;-5.870677605E-1;5.553867860E0;2.608877935E0
1.491378801E2;-1.286113794E0;5.396775979E0;2.280543913E0
1.491479121E2;-1.607874084E0;4.981376916E0;1.917784992E0
1.491579441E2;-1.870209707E0;4.513521895E0;1.503313589E0
1.491679761E2;-2.243756448E0;3.866857266E0;8.111877358E-1
1.491780081E2;-2.643054326E0;2.953102936E0;8.703492790E-2
1.491880401E2;-2.653141358E0;2.193199375E0;-7.820174387E-1
1.491980721E2;-2.166008068E0;1.615109721E0;-1.646941086E0
1.492081041E2;-1.409389180E0;1.190031177E0;-2.424530429E0
1.492181371E2;-5.879635540E-1;1.004991944E0;-3.669075197E0
1.492281691E2;-1.491987240E-1;9.421443164E-1;-4.723438399E0
1.492382011E2;4.617604673E-2;6.905222547E-1;-4.926969159E0
1.492482331E2;3.097240895E-2;-4.135127521E-1;-4.486118042E0
1.492582651E2;3.204595774E-2;-2.324246002E0;-3.474348005E0
1.492682971E2;-1.688512158E-1;-4.969359133E0;-1.412366582E0
1.492783291E2;1.322292271E0;-7.151047679E0;-2.900151721E-1
1.492883611E2;1.989894025E0;-7.846110297E0;-3.964368358E-1
1.492983931E2;1.168010270E0;-6.333018701E0;-1.988951747E0
1.493084251E2;1.374673383E0;-3.973884117E0;-5.801545390E0
1.493184571E2;1.541914861E0;-2.590833428E0;-9.746453630E0
1.493284891E2;2.208523757E0;-2.936447727E0;-1.160453972E1
1.493385221E2;4.519938338E0;-4.932150961E0;-1.069155313E1
1.493485541E2;7.382462348E0;-5.796561808E0;-3.783923868E0
1.493585861E2;8.120832953E0;-6.293116132E0;3.631687515E0
1.493686181E2;6.186233123E0;-8.468185045E0;6.931420412E0
1.493786501E2;3.103934203E0;-9.415003041E0;1.050265649E1
1.493886821E2;-1.255128229E-1;-1.009399576E1;1.110572077E1
1.493987138E2;-2.990638552E0;-8.575215989E0;7.090462339E0
1.494087458E2;-5.498782411E0;-2.213921322E0;4.094099362E0
1.494187778E2;-5.870784609E0;1.226955759E0;1.361047617E0
1.494288098E2;-4.870698186E0;2.474210127E0;-5.373257893E-1
1.494388418E2;-3.143424836E0;2.730483649E0;1.244695626E0
1.494488738E2;-1.381750561E0;2.377878419E0;3.778284813E0
1.494589058E2;4.429029045E-1;1.423454365E0;4.418411963E0
1.494689388E2;2.354144570E0;2.432149351E-1;4.428161610E0
1.494789708E2;3.888289651E0;2.829531974E-1;5.023595567E0
1.494890028E2;4.760893324E0;4.352310652E-1;4.706103744E0
1.494990348E2;4.159713016E0;3.611526901E-1;3.410319532E0
1.495090668E2;2.769771383E0;4.341920149E-1;2.249402812E0
1.495190988E2;1.153052508E0;5.987800258E-1;1.669632961E0
1.495291308E2;-5.095690566E-1;7.461041325E-1;1.276360638E0
1.495391628E2;-1.602929971E0;1.330836807E0;1.124802855E0
1.495491948E2;-2.295812747E0;2.206155050E0;8.802585554E-1
1.495592268E2;-2.052873216E0;3.157701690E0;4.682546774E-1
1.495692588E2;-1.475745722E0;3.758540520E0;-5.008885726E-1
1.495792908E2;-8.181634641E-1;4.354251342E0;-1.335840708E0
1.495893228E2;-4.863713980E-1;5.266799392E0;-1.597462825E0
1.495993558E2;-8.302163297E-1;6.093095164E0;-1.207847643E0
1.496093878E2;-1.564143343E0;6.356390607E0;-2.244254923E-1
1.496194198E2;-2.364891168E0;5.488670821E0;1.080215716E0
1.496294518E2;-2.844616036E0;4.247717997E0;2.435739541E0
1.496394838E2;-3.284585100E0;3.240902306E0;3.292557778E0
1.496495158E2;-3.408555427E0;2.480356135E0;3.290897169E0
1.496595478E2;-3.134709268E0;2.161025071E0;2.204682137E0
1.496695798E2;-2.569500739E0;2.512532194E0;6.183500719E-1
1.496796118E2;-1.954709575E0;3.129244460E0;-8.070905918E-1
1.496896438E2;-9.919734111E-1;2.560020356E0;-2.161406894E0
1.496996758E2;2.845687830E-1;1.629721913E0;-2.793167555E0
1.497097078E2;2.005594092E0;7.735913086E-1;-2.897703491E0
1.497197398E2;3.262677337E0;2.094548661E-1;-2.778342524E0
1.497297728E2;3.443882550E0;-7.913914025E-2;-1.726281078E0
1.497398048E2;3.335642110E0;-4.302796429E-1;-4.791840005E-1
1.497498368E2;3.505317491E0;-8.728290832E-1;-1.016719193E0
1.497598688E2;2.916472177E0;-7.791759843E-1;-2.484415857E0
1.497699008E2;2.604661801E0;-1.161801404E0;-3.386485696E0
1.497799328E2;3.058903041E0;-1.538321747E0;-3.975179275E0
1.497899648E2;3.531127685E0;-2.167314336E0;-3.946646617E0
1.497999968E2;3.934460435E0;-2.983144176E0;-3.615279644E0
1.498100288E2;3.697230417E0;-3.564617613E0;-3.301347898E0
1.498200608E2;3.057290379E0;-3.982670143E0;-3.203696473E0
1.498300928E2;2.535348614E0;-4.216487433E0;-3.312158815E0
1.498401248E2;2.763967729E0;-3.950618046E0;-3.012201914E0
1.498501568E2;4.045121038E0;-3.364797789E0;-2.117792512E0
1.498601898E2;5.662426096E0;-3.062255834E0;-1.592049472E0
1.498702218E2;6.365391226E0;-2.973372894E0;-1.214480213E0
1.498802538E2;5.907275913E0;-2.948078424E0;-6.153744970E-1
1.498902858E2;4.950060983E0;-2.323296999E0;8.928639829E-1
1.499003178E2;4.306134605E0;-1.228455570E0;2.253361961E0
1.499103498E2;3.179124718E0;-1.295603240E0;2.609981890E0
1.499203818E2;1.930247456E0;-1.478314111E0;3.240515220E0
1.499304138E2;1.405052300E0;-1.871779684E0;3.021524715E0
1.499404458E2;1.233674648E0;-2.562099041E0;2.524120206E0
1.499504778E2;8.541220862E-1;-3.562127284E0;2.915048087E0
1.499605098E2;1.624014446E-1;-4.582479279E0;2.964069974E0
1.499705418E2;-8.192130393E-1;-5.710126512E0;2.819763030E0
1.499805738E2;-2.050657413E0;-6.924095605E0;2.968678164E0
1.499906068E2;-2.889184098E0;-7.174753461E0;2.687802483E0
1.500006388E2;-2.731841080E0;-6.129806322E0;2.283776253E0
1.500106708E2;-2.676963207E0;-5.871780975E0;7.227193630E-1
1.500207028E2;-3.094654672E0;-5.470896454E0;-1.693914255E-1
1.500307348E2;-3.617392243E0;-4.937159101E0;-1.843475068E-1
1.500407668E2;-3.998163218E0;-4.166669741E0;4.095074093E-1
1.500507988E2;-4.014581907E0;-2.919227677E0;1.019285463E0
1.500608308E2;-3.332191083E0;-1.572886977E0;1.223264704E0
1.500708628E2;-2.923603441E0;3.485636348E-1;1.544730295E0
1.500808948E2;-1.545867578E0;2.919690192E0;1.661182272E0
1.500909268E2;-5.072839648E-2;4.817043843E0;1.291687360E0
1.501009588E2;-2.412023234E-1;5.263148975E0;1.136455479E0
1.501109908E2;7.517735928E-2;4.880568579E0;9.741636693E-1
1.501210238E2;9.439967144E-1;4.893725984E0;1.624895329E0
1.501310558E2;1.007474380E0;5.273287463E0;2.365835201E0
1.501410878E2;8.613477829E-1;5.503390017E0;3.057053274E0
1.501511198E2;7.126563048E-1;5.416638971E0;3.493176917E0
1.501611518E2;3.230583724E-1;5.362258111E0;3.877505338E0
1.501711838E2;-3.517158687E-2;5.388845401E0;3.915129832E0
1.501812158E2;-2.992818394E-1;5.491975082E0;3.790702837E0
1.501912478E2;-7.242007551E-1;5.607447066E0;3.480216271E0
1.502012798E2;-1.189766590E0;5.821605433E0;3.021545180E0
1.502113118E2;-1.500035056E0;5.719083277E0;2.548714764E0
1.502213438E2;-1.777534555E0;5.654498441E0;2.024796348E0
1.502313758E2;-2.127262078E0;5.580680852E0;1.174240479E0
1.502414078E2;-2.415434208E0;4.753720252E0;4.215842485E-2
1.502514408E2;-2.528807334E0;3.926422268E0;-1.058792468E0
1.502614728E2;-2.408466081E0;3.172242545E0;-2.134933040E0
1.502715048E2;-2.171523454E0;2.924711196E0;-2.489686245E0
1.502815368E2;-1.486129792E0;2.717119253E0;-3.058474148E0
1.502915688E2;-1.396402806E-1;2.444910314E0;-4.583116626E0
1.503016008E2;1.510969934E0;2.452773065E0;-6.073830342E0
1.503116328E2;2.405561476E0;2.076162091E0;-4.683343749E0
1.503216648E2;2.275955310E0;4.568739492E-1;-1.872455330E0
1.503316968E2;9.395446444E-1;-2.745543737E0;-1.034615693E0
1.503417288E2;5.746058822E-3;-6.165295413E0;-7.821548483E-1
1.503517608E2;6.670676109E-1;-7.820020605E0;-7.926166865E-1
1.503617928E2;9.970672131E-1;-7.974028664E0;-2.103878185E0
1.503718248E2;-9.091397077E-2;-8.275821006E0;-4.410870809E0
1.503818578E2;2.254168877E-1;-6.726787160E0;-7.492153190E0
1.503918898E2;1.818243747E0;-5.647468919E0;-9.804091973E0
1.504019222E2;3.478712952E0;-5.908917226E0;-8.660200006E0
1.504119542E2;6.592421653E0;-7.327698496E0;-4.572696303E0
1.504219862E2;8.658477416E0;-8.112866707E0;1.622874824E0
1.504320182E2;7.904929193E0;-9.461672008E0;6.067121247E0
1.504420502E2;5.910854409E0;-1.070328615E1;7.455401686E0
1.504520822E2;2.070950760E0;-8.074639365E0;7.734756507E0
1.504621142E2;-6.959022778E-1;-1.687914573E0;5.828593440E0
1.504721462E2;-2.896801851E0;2.110067171E0;2.651869296E0
1.504821782E2;-3.909878740E0;3.267103679E0;1.160081738E-1
1.504922102E2;-3.527898853E0;3.021295504E0;-6.222197592E-2
1.505022422E2;-2.154466541E0;1.995755274E0;1.755898395E0
1.505122752E2;-3.048884422E-1;1.558711572E0;4.679521132E0
1.505223072E2;6.728832516E-1;1.306956194E0;5.696231189E0
1.505323392E2;1.092947809E0;8.856087577E-1;5.680630817E0
1.505423712E2;1.653517450E0;7.797782475E-1;5.022279943E0
1.505524032E2;2.994230789E0;1.059624234E0;4.131239415E0
1.505624352E2;4.207623639E0;8.472434217E-1;3.139030945E0
1.505724672E2;4.029388812E0;4.012423700E-1;2.733551975E0
1.505824992E2;3.344171736E0;8.335498273E-2;2.475686549E0
1.505925312E2;2.390166050E0;2.251049387E-1;1.657364918E0
1.506025632E2;1.524426423E0;1.238832039E0;5.324091581E-1
1.506125952E2;5.216380021E-1;2.473765154E0;-2.624758096E-1
1.506226272E2;-3.926776609E-1;3.331904277E0;-7.153341834E-1
1.506326592E2;-1.154633303E0;4.168041497E0;-9.268431763E-1
1.506426912E2;-1.740728671E0;4.877534459E0;-1.004315568E0
1.506527242E2;-2.184404285E0;5.210312950E0;-8.419850206E-1
1.506627562E2;-2.164233730E0;5.303347998E0;-1.604780030E-1
1.506727882E2;-2.412299808E0;5.811537112E0;6.104132076E-1
1.506828202E2;-2.494990254E0;5.683760832E0;1.505417125E0
1.506928522E2;-2.260818038E0;5.276026298E0;2.565503290E0
1.507028842E2;-1.944162952E0;4.829276218E0;3.129862511E0
1.507129162E2;-1.807751796E0;4.377922041E0;2.814742026E0
1.507229482E2;-1.871436453E0;3.816879360E0;2.039124073E0
1.507329802E2;-1.766513723E0;3.108361714E0;9.805137455E-1
1.507430122E2;-1.525836187E0;2.525939859E0;-2.116779774E-1
1.507530442E2;-7.995723881E-1;1.863264384E0;-1.197564729E0
1.507630762E2;2.840529124E-1;1.056050416E0;-1.552761446E0
1.507731092E2;1.429857943E0;2.653092241E-1;-1.295759361E0
1.507831412E2;2.654687069E0;-3.581062907E-1;-1.023251118E0
1.507931732E2;3.702639384E0;-7.904266119E-1;-1.195192587E0
1.508032052E2;3.675084673E0;-9.297844720E-1;-1.237874265E0
1.508132372E2;2.924383167E0;-6.885125667E-1;-8.472480994E-1
1.508232692E2;2.306391676E0;-1.341588668E0;-1.296308999E0
1.508333012E2;1.530412072E0;-1.752912222E0;-2.322581300E0
1.508433332E2;1.335480520E0;-1.791009756E0;-3.404703282E0
1.508533652E2;1.941807547E0;-2.459051805E0;-4.188324319E0
1.508633972E2;2.884684666E0;-3.346275564E0;-4.020647809E0
1.508734292E2;3.814324419E0;-4.278677250E0;-3.685872493E0
1.508834612E2;4.367782677E0;-5.088174555E0;-3.565238003E0
1.508934932E2;4.322712923E0;-5.516564963E0;-3.718944345E0
1.509035262E2;4.101008433E0;-5.537327841E0;-3.837691939E0
1.509135582E2;3.879811188E0;-5.040979339E0;-4.050366867E0
1.509235902E2;4.338178516E0;-4.243141966E0;-3.195291100E0
1.509336222E2;5.604565558E0;-3.472174888E0;-1.821939188E0
1.509436542E2;6.410331756E0;-3.185072506E0;-1.661088717E-1
1.509536862E2;6.239743332E0;-2.791824449E0;8.422287764E-1
1.509637182E2;5.529839897E0;-2.093438274E0;1.267885099E0
1.509737502E2;4.520781214E0;-1.335371323E0;1.594753225E0
1.509837822E2;3.849217971E0;-3.288743055E-1;1.625078639E0
1.509938142E2;3.621217491E0;6.127993101E-1;2.305404519E0
1.510038462E2;2.956631146E0;5.852577549E-1;2.892183720E0
1.510138782E2;2.409720455E0;-3.085195631E-1;3.174586694E0
1.510239102E2;2.186911864E0;-1.348949727E0;3.647622932E0
1.510339422E2;2.129321760E0;-2.003706903E0;4.194323562E0
1.510439752E2;2.093332440E0;-2.861637865E0;4.288687098E0
1.510540072E2;1.470051557E0;-3.591880256E0;3.395137821E0
1.510640392E2;5.439527312E-1;-4.175699596E0;2.394283952E0
1.510740712E2;1.594297434E-1;-4.361781387E0;2.350014682E0
1.510841032E2;-1.170866928E-1;-4.440779024E0;2.418613046E0
1.510941352E2;-9.005432774E-1;-4.253456454E0;1.975128636E0
1.511041672E2;-1.711412486E0;-3.768098963E0;1.506990026E0
1.511141992E2;-2.312938657E0;-3.130564762E0;9.962089880E-1
1.511242312E2;-2.739659100E0;-2.138651285E0;6.094411080E-1
1.511342632E2;-2.909120180E0;-8.755913079E-1;3.478825803E-1
1.511442952E2;-2.376434302E0;1.188873428E0;7.439913873E-1
1.511543272E2;-1.499370958E0;2.919541672E0;1.299038333E0
1.511643592E2;-1.382434246E0;4.514791326E0;1.569699221E0
1.511743922E2;-1.252984347E0;5.439826689E0;1.838302621E0
1.511844242E2;-4.268378256E-1;5.850988861E0;1.856886241E0
1.511944562E2;5.316345482E-1;5.482269874E0;1.831250879E0
1.512044882E2;5.629244609E-1;4.708050574E0;1.838097968E0
1.512145202E2;3.806527157E-1;4.737656196E0;2.400816753E0
1.512245522E2;8.313879655E-1;4.796438255E0;2.592792245E0
1.512345842E2;8.078752881E-1;4.755732864E0;2.969735341E0
1.512446162E2;3.265450671E-2;5.098916475E0;3.183204028E0
1.512546482E2;1.185391411E-1;5.020327558E0;3.129834737E0
1.512646802E2;-1.207963125E-1;5.083704944E0;2.884295826E0
1.512747122E2;-3.977746788E-1;5.267912702E0;2.431303551E0
1.512847442E2;-8.779589917E-1;5.417242988E0;1.877390380E0
1.512947762E2;-1.218325707E0;5.401893463E0;1.450274666E0
1.513048092E2;-1.317504863E0;5.034487175E0;1.003817239E0
1.513148412E2;-1.381141427E0;4.610490366E0;5.365700367E-1
1.513248732E2;-1.215871485E0;4.474856012E0;2.966418216E-1
1.513349052E2;-9.109763181E-1;4.011659469E0;-5.304099950E-1
1.513449372E2;-7.619094488E-1;3.434865559E0;-1.544123646E0
1.513549692E2;-7.757386985E-1;2.718552990E0;-2.871393652E0
1.513650012E2;-8.185005561E-1;1.701514027E0;-4.173608339E0
1.513750332E2;-8.211066601E-1;6.406583691E-1;-4.699743142E0
1.513850652E2;-7.672043949E-1;-8.109193486E-1;-4.956501106E0
1.513950972E2;-8.944360068E-1;-2.877984926E0;-3.835668510E0
1.514051300E2;-6.514651930E-1;-6.470440548E0;-1.893685108E0
1.514151620E2;1.788198414E-1;-9.198866562E0;-3.634456757E-1
1.514251940E2;2.771360949E-1;-9.909849393E0;2.986757755E-3
1.514352270E2;7.480340061E-1;-7.277917056E0;-2.392857231E0
1.514452590E2;1.390122896E0;-3.674106726E0;-6.525994359E0
1.514552910E2;1.841272714E0;-2.057017137E0;-1.005768922E1
1.514653230E2;2.654423652E0;-2.167175172E0;-1.096237043E1
1.514753550E2;4.082017553E0;-3.214616733E0;-8.764428964E0
1.514853870E2;6.515063574E0;-3.994060519E0;-2.350217580E0
1.514954190E2;8.404896537E0;-5.649096783E0;1.769382952E0
1.515054510E2;7.258788475E0;-8.365613188E0;4.333654525E0
1.515154830E2;4.726553211E0;-1.064220380E1;9.826303207E0
1.515255150E2;2.204756104E0;-1.119580414E1;1.131148663E1
1.515355470E2;-1.633484012E-1;-7.400641342E0;8.764811956E0
1.515455790E2;-2.222232262E0;-2.512014715E0;4.433354815E0
1.515556110E2;-3.346518808E0;-8.380463362E-2;1.543076995E0
1.515656440E2;-3.565238003E0;1.795322662E0;7.430434075E-1
1.515756760E2;-2.821334762E0;2.855537465E0;2.102017017E0
1.515857080E2;-9.772492450E-1;2.885344232E0;3.797404039E0
1.515957400E2;1.039981391E0;2.546720279E0;5.039993498E0
1.516057720E2;2.382341306E0;2.106465871E0;5.683754400E0
1.516158040E2;3.255265991E0;1.575007762E0;5.372056875E0
1.516258360E2;3.352219843E0;1.009900097E0;4.472751600E0
1.516358680E2;2.401554233E0;5.900132954E-2;3.080430150E0
1.516459000E2;1.192468881E0;-7.328572655E-1;1.900775588E0
1.516559320E2;2.461392738E-1;-7.807611644E-1;4.859119530E-1
1.516659640E2;-2.852939840E-1;9.672113299E-2;-7.262836795E-1
1.516759960E2;-5.228798045E-1;1.246417047E0;-1.476392570E0
1.516860290E2;-1.839522350E-1;2.228704838E0;-1.708546912E0
1.516960610E2;3.841092972E-1;3.318296637E0;-1.426923956E0
1.517060930E2;3.906457534E-1;4.679657080E0;-9.881689203E-1
1.517161250E2;1.992342255E-1;5.518772871E0;-9.781152177E-1
1.517261570E2;-3.099731809E-1;6.211362117E0;-1.068498042E0
1.517361890E2;-1.209756905E0;6.682262367E0;-6.603131998E-1
1.517462210E2;-1.986159847E0;5.961847976E0;6.340381515E-1
1.517562530E2;-2.854024206E0;4.589179603E0;2.369273071E0
1.517662850E2;-3.194266960E0;3.995993609E0;3.377647630E0
1.517763170E2;-3.446113263E0;3.592120577E0;3.907238138E0
1.517863490E2;-3.485595125E0;3.679395533E0;3.966106735E0
1.517963810E2;-3.438430021E0;3.792705216E0;3.128639858E0
1.518064130E2;-2.812608962E0;3.309526983E0;1.512207497E0
1.518164460E2;-1.969452598E0;2.299016436E0;2.526114106E-2
1.518264780E2;-1.154027970E0;1.338294931E0;-9.470923034E-1
1.518365100E2;5.587325920E-1;3.408681142E-1;-1.867854449E0
1.518465420E2;2.422104419E0;-5.527092290E-1;-2.073076515E0
1.518565740E2;3.708527238E0;-1.408245172E0;-2.821711907E0
1.518666060E2;4.131205793E0;-2.122810593E0;-4.021735391E0
1.518766380E2;3.913617450E0;-2.478752829E0;-4.087616554E0
1.518866700E2;3.515251618E0;-1.977595577E0;-4.357683658E0
1.518967020E2;2.763844061E0;-1.542154596E0;-4.198922397E0
1.519067340E2;2.069418643E0;-1.925919639E0;-3.817248904E0
1.519167660E2;2.411040171E0;-2.321259245E0;-3.400351784E0
1.519267980E2;3.577072767E0;-2.764814991E0;-3.387299629E0
1.519368300E2;4.630556840E0;-3.219658787E0;-3.674336522E0
1.519468630E2;5.288139390E0;-3.612125655E0;-4.212223059E0
1.519568950E2;5.826863249E0;-3.859130171E0;-5.036491601E0
1.519669270E2;6.422912625E0;-3.937655354E0;-4.673977679E0
1.519769590E2;6.947369862E0;-4.204883634E0;-2.625536653E0
1.519869910E2;7.219211011E0;-4.213489566E0;3.054601537E-1
1.519970230E2;6.663735464E0;-3.716584994E0;1.567284029E0
1.520070550E2;5.567977191E0;-2.433671966E0;2.710971490E0
1.520170870E2;4.593161850E0;-1.393067554E0;3.839695780E0
1.520271190E2;2.707202375E0;-1.403943375E0;2.351432047E0
1.520371510E2;7.369052929E-1;-1.531472318E0;3.188648663E0
1.520471830E2;-3.299374755E-1;-1.979583045E0;2.807364594E0
1.520572150E2;-5.722985709E-1;-2.632231130E0;2.575981500E0
1.520672470E2;-3.629245426E-1;-3.733330250E0;2.671068336E0
1.520772790E2;6.392410040E-2;-4.595979331E0;3.225525883E0
1.520873120E2;1.868166398E-1;-4.655130934E0;3.146351659E0
1.520973440E2;-7.508088022E-2;-4.730225555E0;2.938391926E0
1.521073760E2;-8.823091739E-1;-5.395375571E0;2.454500917E0
1.521174080E2;-1.768500899E0;-5.827478961E0;2.109251484E0
1.521274400E2;-2.337144668E0;-5.673507739E0;1.853890128E0
1.521374720E2;-2.931230841E0;-5.347655860E0;1.540891013E0
1.521475040E2;-3.331846682E0;-4.695246926E0;1.233446753E0
1.521575360E2;-3.101766348E0;-3.722471970E0;8.727086306E-1
1.521675680E2;-2.744140113E0;-2.588068280E0;3.813494845E-1
1.521776000E2;-2.579733074E0;-1.566007728E0;1.667019255E-1
1.521876320E2;-2.515625078E0;-6.500408113E-2;7.823200321E-1
1.521976640E2;-1.957024195E0;1.855943670E0;1.181248659E0
1.522076970E2;-1.268916548E0;3.442134817E0;8.719215953E-1
1.522177290E2;-6.857725614E-1;4.881404731E0;5.562606816E-1
1.522277610E2;6.304087847E-2;5.900252822E0;7.373185448E-1
1.522377930E2;-1.419446683E-1;6.059422803E0;9.927237551E-1
1.522478250E2;1.124992597E-1;5.370336040E0;9.502590823E-1
1.522578570E2;4.702941862E-1;4.801128307E0;1.275637776E0
1.522678890E2;3.586240616E-1;4.883002775E0;2.146363323E0
1.522779210E2;-3.616532117E-2;4.912589101E0;2.653972832E0
1.522879530E2;-3.849529043E-1;4.767569967E0;2.770126601E0
1.522979850E2;-8.137035003E-1;5.005948085E0;2.902380095E0
1.523080170E2;-9.180189970E-1;5.481126743E0;2.906433092E0
1.523180490E2;-9.293140635E-1;5.897649057E0;2.688038710E0
1.523280810E2;-1.055969725E0;6.153219159E0;2.473855493E0
1.523381130E2;-1.104804208E0;6.291878276E0;2.238329355E0
1.523481460E2;-1.262253938E0;6.347675332E0;1.860674945E0
1.523581780E2;-1.578503520E0;5.984743919E0;1.219672759E0
1.523682100E2;-1.892486137E0;4.939150078E0;4.354471198E-1
1.523782420E2;-2.111886532E0;3.877513817E0;-2.767358530E-1
1.523882740E2;-2.424778351E0;3.220312505E0;-8.718417808E-1
1.523983060E2;-2.330390841E0;3.166583025E0;-9.638974205E-1
1.524083376E2;-1.636881537E0;2.829838952E0;-1.493568327E0
1.524183696E2;-1.258900852E0;2.178260323E0;-2.777206410E0
1.524284016E2;-1.511328953E0;1.561766158E0;-4.461487231E0
1.524384336E2;-1.709922323E0;1.178246698E0;-5.744159646E0
1.524484656E2;-1.466284927E0;6.807521421E-1;-5.796875803E0
1.524584976E2;-8.412506104E-1;-4.837144232E-1;-4.652256442E0
1.524685296E2;1.275177454E0;-1.770759094E0;-2.643346395E0
1.524785616E2;3.116533491E0;-3.194888812E0;-8.731386933E-1
1.524885946E2;4.588534948E0;-4.541673315E0;-3.223850656E-1
1.524986266E2;5.513815017E0;-5.548964385E0;-1.817396486E0
1.525086586E2;5.720407671E0;-5.471025678E0;-3.640203108E0
1.525186906E2;4.723301574E0;-3.868863446E0;-5.181255212E0
1.525287226E2;3.667182453E0;-2.408975666E0;-6.867608578E0
1.525387546E2;3.548938304E0;-1.944614941E0;-8.321041617E0
1.525487866E2;4.312222726E0;-1.589608260E0;-7.646260067E0
1.525588186E2;5.342913183E0;-1.979661983E0;-4.766196748E0
1.525688506E2;5.237550450E0;-3.157879445E0;-9.374218127E-1
1.525788826E2;4.022875013E0;-4.776601576E0;2.792013899E0
1.525889146E2;2.344476199E0;-6.855557467E0;6.663801538E0
1.525989466E2;6.843394089E-1;-9.220424661E0;9.510002754E0
1.526089786E2;-3.424597263E-1;-1.030005397E1;1.017508260E1
1.526190116E2;-1.197916439E0;-9.549894798E0;8.139532349E0
1.526290436E2;-3.027889701E0;-6.946206266E0;3.678944128E0
1.526390756E2;-4.844809054E0;-2.795444461E0;1.353605573E0
1.526491076E2;-5.147355394E0;-1.927721751E-1;5.893961218E-1
1.526591396E2;-3.742591947E0;1.221921306E0;1.336389616E0
1.526691716E2;-1.815059646E0;1.382044968E0;2.678622062E0
1.526792036E2;-1.286182791E-2;6.419371551E-1;3.428951977E0
1.526892356E2;1.620657267E0;5.268557650E-1;4.170647017E0
1.526992676E2;2.558632227E0;8.248807454E-1;4.107157072E0
1.527092996E2;2.348059665E0;9.662161338E-1;3.434664122E0
1.527193316E2;1.722968631E0;1.297538669E0;2.604264482E0
1.527293636E2;2.832476047E-1;1.331084729E0;1.985507444E0
1.527393956E2;-1.104221241E0;1.016759466E0;1.733164275E0
1.527494276E2;-2.444716771E0;7.790800899E-1;1.941302494E0
1.527594606E2;-3.448595113E0;9.162241942E-1;1.978591357E0
1.527694926E2;-3.552166552E0;1.527237765E0;1.308557746E0
1.527795246E2;-3.116787260E0;2.351038529E0;4.298194671E-1
1.527895566E2;-2.073471202E0;3.202141113E0;-3.288627572E-1
1.527995886E2;-1.209774593E0;4.360014358E0;-4.371414967E-1
1.528096206E2;-1.128034026E0;5.323214498E0;-1.854654944E-1
1.528196526E2;-9.813013655E-1;5.605858378E0;1.165256524E-1
1.528296846E2;-1.596231986E0;5.545182990E0;9.798459935E-1
1.528397166E2;-2.582996112E0;5.143001558E0;1.808789384E0
1.528497486E2;-3.544617212E0;4.565219468E0;2.356136717E0
1.528597806E2;-4.036995747E0;4.093193629E0;2.672298006E0
1.528698126E2;-4.003701701E0;4.151990891E0;2.711981889E0
1.528798446E2;-3.566814704E0;4.061567209E0;2.054531486E0
1.528898766E2;-2.413306113E0;3.548986251E0;1.140071982E0
1.528999096E2;-1.346748251E0;3.140402702E0;-1.615690569E-1
1.529099416E2;-4.353306140E-1;2.770290908E0;-1.806016635E0
1.529199736E2;5.193131492E-1;2.313007654E0;-2.921485287E0
1.529300056E2;1.911551568E0;1.549965892E0;-3.157879445E0
1.529400376E2;3.543329655E0;7.886864805E-1;-2.575448234E0
