"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
4.350318470E2;1.413786292E0;1.030310988E-1;3.412431479E-1
4.350418090E2;1.000110388E0;-8.536530733E-1;4.667536914E-1
4.350517710E2;8.205150962E-1;-1.418864965E0;5.214001536E-1
4.350617330E2;6.878428459E-1;-1.712780952E0;5.508437157E-1
4.350716950E2;5.282814503E-1;-1.786306024E0;5.463405848E-1
4.350816570E2;3.795633614E-1;-1.802531242E0;5.695891976E-1
4.350916190E2;3.572330177E-1;-1.688853979E0;5.142580271E-1
4.351015810E2;5.176939368E-1;-9.390214682E-1;3.745641112E-1
4.351115430E2;9.414574504E-1;4.091734588E-1;2.323893756E-1
4.351215050E2;1.336644053E0;1.535151601E0;3.750802577E-2
4.351314660E2;1.514923453E0;2.145910263E0;-1.298785657E-1
4.351414280E2;1.642502546E0;2.319067240E0;-1.821072698E-1
4.351513900E2;1.827667594E0;2.224227190E0;-1.525086313E-1
4.351613520E2;2.053976297E0;1.999335527E0;-1.021941602E-1
4.351713140E2;2.249911547E0;1.672586203E0;-5.825093761E-2
4.351812760E2;2.334670544E0;1.175749302E0;2.354536206E-2
4.351912380E2;2.227335215E0;5.682230592E-1;1.918704510E-1
4.352012000E2;1.966435790E0;1.465018839E-1;4.291956425E-1
4.352111620E2;1.648163319E0;1.308222562E-1;6.836156845E-1
4.352211240E2;1.388647437E0;4.295524657E-1;8.769541979E-1
4.352310860E2;1.259979248E0;8.194158077E-1;9.528574944E-1
4.352410470E2;1.238934875E0;1.107355118E0;9.786790609E-1
4.352510090E2;1.260243058E0;1.198117495E0;9.714480639E-1
4.352609710E2;1.307968378E0;1.048138857E0;9.334078431E-1
4.352709330E2;1.301960349E0;6.984736323E-1;8.546762466E-1
4.352808950E2;1.127208710E0;4.036207199E-1;7.777307034E-1
4.352908570E2;7.871400714E-1;2.916845977E-1;7.891958952E-1
4.353008190E2;3.640991747E-1;2.569077909E-1;8.526907563E-1
4.353107810E2;-1.067284681E-2;2.970205843E-1;8.640635014E-1
4.353207430E2;-2.607094646E-1;3.507300615E-1;7.784222960E-1
4.353307050E2;-3.289401829E-1;3.738865256E-1;6.082532406E-1
4.353406670E2;-1.931234896E-1;3.315570354E-1;3.807519972E-1
4.353506290E2;7.439157367E-2;2.214739174E-1;1.145805046E-1
4.353605900E2;3.261283636E-1;6.706294417E-2;-1.481944919E-1
4.353705520E2;3.640147448E-1;-9.052863345E-3;-3.836674690E-1
4.353805140E2;1.260429472E-1;3.347181529E-2;-5.294147134E-1
4.353904760E2;-2.758014202E-1;9.943317622E-3;-5.848973989E-1
4.354004380E2;-7.974861860E-1;-1.353771836E-1;-5.879536271E-1
4.354104000E2;-1.368956089E0;-3.530304134E-1;-5.673916340E-1
4.354203620E2;-1.798349380E0;-6.665556431E-1;-5.312572122E-1
4.354303240E2;-2.271414757E0;-8.830487728E-1;-5.232347250E-1
4.354402860E2;-2.835660458E0;-8.104930520E-1;-5.923509002E-1
4.354502480E2;-3.356231928E0;-4.437595606E-1;-7.797144055E-1
4.354602100E2;-3.700994253E0;2.388946898E-2;-1.046633840E0
4.354701720E2;-3.733697891E0;3.112642765E-1;-1.397205710E0
4.354801330E2;-3.484141350E0;1.466004401E-1;-1.801925063E0
4.354900950E2;-3.087320328E0;-1.930708438E-1;-1.986670136E0
4.355000570E2;-2.727222919E0;-4.697445333E-1;-2.008348227E0
4.355100190E2;-2.467217684E0;-7.636403441E-1;-2.001765251E0
4.355199810E2;-2.272076845E0;-9.020569921E-1;-1.984211206E0
4.355299430E2;-2.155495167E0;-6.675832868E-1;-1.955931544E0
4.355399050E2;-2.094820261E0;-1.095998436E-1;-1.810238242E0
4.355498670E2;-2.051658154E0;7.659012675E-1;-1.584463716E0
4.355598290E2;-1.966025352E0;1.770417213E0;-1.578186512E0
4.355697910E2;-1.791007638E0;2.581811190E0;-1.670840502E0
4.355797530E2;-1.436543822E0;2.023153305E0;-1.796694279E0
4.355897150E2;-1.041124105E0;-2.615907192E-1;-1.797797084E0
4.355996760E2;-1.299312592E0;-2.589488745E0;-1.688560724E0
4.356096380E2;-2.145905018E0;-2.982724667E0;-1.492139816E0
4.356196000E2;-2.802313805E0;-1.837244272E0;-1.322643518E0
4.356295620E2;-2.908213615E0;-8.430148363E-1;-1.268546462E0
4.356395240E2;-2.607872009E0;-3.673620820E-1;-1.191931009E0
4.356494860E2;-2.280313492E0;-2.672948539E-1;-1.079226375E0
4.356594480E2;-2.019516230E0;-4.073443115E-1;-1.041094899E0
4.356694100E2;-1.908244371E0;-9.039484859E-1;-1.034268379E0
4.356793720E2;-1.869963527E0;-1.557669282E0;-1.031200171E0
4.356893340E2;-1.855718493E0;-2.215447426E0;-1.046036720E0
4.356992960E2;-1.746777892E0;-2.485616446E0;-1.091756463E0
4.357092580E2;-1.512965083E0;-2.465723515E0;-1.083648086E0
4.357192190E2;-1.162773728E0;-2.294479847E0;-9.692617059E-1
4.357291810E2;-7.982172370E-1;-2.060413122E0;-8.151118159E-1
4.357391430E2;-4.211310744E-1;-1.649741054E0;-6.519951224E-1
4.357491050E2;-9.876687825E-2;-1.228509068E0;-4.646321535E-1
4.357590670E2;1.841744035E-1;-8.933240771E-1;-2.679028511E-1
4.357690290E2;4.571380317E-1;-7.419604063E-1;-7.101905346E-2
4.357789910E2;7.353363633E-1;-7.361692190E-1;1.231545657E-1
4.357889530E2;1.013678789E0;-7.809798717E-1;3.268547058E-1
4.357989150E2;1.331261039E0;-8.681837320E-1;5.586668849E-1
4.358088770E2;1.660987854E0;-1.034274459E0;8.062313795E-1
4.358188390E2;1.916940570E0;-1.342549443E0;9.888406396E-1
4.358288010E2;2.068804264E0;-1.758073688E0;1.033355951E0
4.358387620E2;2.110423803E0;-2.074768782E0;1.029396296E0
4.358487240E2;1.956066847E0;-2.147145748E0;9.715657830E-1
4.358586860E2;1.421462774E0;-1.836006999E0;7.835130692E-1
4.358686480E2;6.812744737E-1;-8.819053769E-1;4.994829297E-1
4.358786100E2;2.399078310E-1;2.992090881E-1;2.860850394E-1
4.358885720E2;1.010524929E-1;6.477827430E-1;1.662305295E-1
4.358985340E2;5.985311046E-2;-2.511820197E-1;9.457776695E-2
4.359084960E2;-6.675143540E-2;-1.405756354E0;2.178212628E-2
4.359184580E2;-3.054673374E-1;-1.955186367E0;2.825158276E-2
4.359284200E2;-6.579172611E-1;-2.062414408E0;4.313494079E-3
4.359383820E2;-9.264158607E-1;-1.914019704E0;-1.174370497E-1
4.359483430E2;-1.031283379E0;-1.397279382E0;-2.435667664E-1
4.359583053E2;-9.648726583E-1;-4.336020350E-1;-2.922869623E-1
4.359682673E2;-7.029678226E-1;7.314334512E-1;-2.608893812E-1
4.359782293E2;-1.777541190E-1;1.324319482E0;-8.901400864E-2
4.359881913E2;3.063603640E-1;1.558014512E0;3.845138550E-1
4.359981533E2;1.555455476E-1;1.901426792E0;8.594746590E-1
4.360081153E2;-7.876601815E-2;1.544633865E0;6.091388464E-1
4.360180773E2;-3.569236100E-1;3.535526693E-1;4.633308202E-2
4.360280393E2;-4.010894597E-1;-1.097635925E-1;-1.572631896E-1
4.360380013E2;-8.787139505E-2;3.600854874E-1;-2.543457150E-1
4.360479633E2;3.151064515E-1;1.063484788E0;-2.738200724E-1
4.360579253E2;7.733950615E-1;1.242430091E0;-8.956005424E-2
4.360678873E2;1.107048392E0;5.956092477E-1;2.083201110E-1
4.360778483E2;1.388507485E0;-1.827078164E-1;6.262915134E-1
4.360878103E2;1.625173092E0;-4.950745106E-1;1.008340955E0
4.360977723E2;1.889622927E0;-4.821555912E-1;1.214663863E0
4.361077343E2;2.217785597E0;-3.548271954E-1;1.254530907E0
4.361176963E2;2.547338486E0;-1.881592274E-1;1.263542056E0
4.361276583E2;2.780382633E0;3.513140976E-1;1.387392640E0
4.361376203E2;2.806496620E0;1.247721672E0;1.308947206E0
4.361475823E2;2.604397535E0;2.770961046E0;7.744646668E-1
4.361575443E2;2.443758726E0;3.948786497E0;3.926711380E-1
4.361675063E2;2.580948591E0;4.337376595E0;2.281083167E-1
4.361774683E2;2.729034424E0;3.704313517E0;1.241667122E-1
4.361874303E2;2.515961885E0;2.534211636E0;1.683039963E-2
4.361973913E2;2.007675409E0;1.287011504E0;-1.205338538E-1
4.362073533E2;1.477647901E0;3.664637506E-1;-1.052515805E-1
4.362173153E2;1.096326351E0;-2.538702190E-1;-2.276852354E-2
4.362272773E2;8.584525585E-1;-5.623524189E-1;2.348152921E-2
4.362372393E2;6.970006824E-1;-6.936779022E-1;9.969513118E-2
4.362472013E2;5.600721240E-1;-6.961658001E-1;2.386617959E-1
4.362571633E2;4.308540821E-1;-5.458082557E-1;4.249504805E-1
4.362671253E2;3.810247481E-1;-4.940878153E-1;5.758669972E-1
4.362770873E2;5.305714011E-1;-4.290533364E-1;7.157325745E-1
4.362870493E2;9.709325433E-1;4.855022952E-2;7.109023929E-1
4.362970113E2;1.469570518E0;7.508220077E-1;5.875822306E-1
4.363069733E2;1.752445936E0;1.413266420E0;4.787343144E-1
4.363169343E2;1.881541014E0;1.868712187E0;4.522112012E-1
4.363268963E2;2.025601864E0;2.105311632E0;3.969652355E-1
4.363368583E2;2.198709488E0;2.149155140E0;3.149789870E-1
4.363468203E2;2.317929506E0;2.001104593E0;2.642124593E-1
4.363567823E2;2.314614773E0;1.670228362E0;2.777908444E-1
4.363667443E2;2.107301474E0;1.191105127E0;3.808655739E-1
4.363767063E2;1.721637368E0;7.106851339E-1;5.608877540E-1
4.363866683E2;1.349084496E0;4.896619916E-1;7.612376213E-1
4.363966303E2;1.178349137E0;5.241834521E-1;9.141578674E-1
4.364065923E2;1.211722612E0;7.012876272E-1;9.689670205E-1
4.364165543E2;1.337863922E0;9.306456447E-1;9.011593461E-1
4.364265163E2;1.441275358E0;1.030012965E0;8.113791347E-1
4.364364773E2;1.430784345E0;8.979706168E-1;6.897724867E-1
4.364464393E2;1.307642460E0;7.106428146E-1;5.940238237E-1
4.364564013E2;1.112247825E0;6.043671966E-1;5.729507208E-1
4.364663633E2;8.450016975E-1;6.267364025E-1;5.719707012E-1
4.364763253E2;4.925272465E-1;7.397326827E-1;5.821427703E-1
4.364862873E2;1.181235537E-1;8.272452354E-1;6.370843053E-1
4.364962493E2;-2.168088704E-1;8.328690529E-1;7.205148339E-1
4.365062113E2;-4.405311942E-1;6.780325770E-1;7.336905599E-1
4.365161733E2;-4.953027666E-1;3.413842916E-1;6.462368965E-1
4.365261353E2;-3.906533420E-1;-6.643113494E-2;4.873295426E-1
4.365360973E2;-2.104571015E-1;-4.394327402E-1;2.727729976E-1
4.365460593E2;-8.954665810E-2;-7.348833084E-1;3.091268241E-2
4.365560203E2;-1.072408035E-1;-9.136500955E-1;-2.399124056E-1
4.365659823E2;-3.891792893E-1;-9.586476684E-1;-5.181592107E-1
4.365759443E2;-9.219124913E-1;-8.764991164E-1;-7.459168434E-1
4.365859063E2;-1.446776748E0;-9.357145429E-1;-9.248805046E-1
4.365958683E2;-1.863166928E0;-1.324620366E0;-1.137117028E0
4.366058303E2;-1.966010451E0;-2.126988411E0;-1.252602816E0
4.366157923E2;-2.378937960E0;-2.092717886E0;-1.200316787E0
4.366257543E2;-3.162178278E0;-1.296127439E0;-1.072023511E0
4.366357163E2;-3.785618305E0;-4.183298051E-1;-1.023813605E0
4.366456783E2;-3.895699024E0;-6.761428900E-3;-1.181214452E0
4.366556403E2;-3.652994156E0;-4.990014434E-2;-1.456929803E0
4.366656023E2;-3.267942190E0;-1.094617397E-1;-1.635275841E0
4.366755643E2;-2.967106342E0;8.061709255E-2;-1.632395029E0
4.366855253E2;-2.698328257E0;6.008930206E-1;-1.530052304E0
4.366954873E2;-2.460702658E0;1.192983150E0;-1.415291071E0
4.367054493E2;-2.275781393E0;1.740446687E0;-1.319989562E0
4.367154113E2;-2.144617319E0;2.269869328E0;-1.232065320E0
4.367253733E2;-2.002774000E0;2.507434368E0;-1.196891427E0
4.367353353E2;-1.781161547E0;2.383726358E0;-1.220853925E0
4.367452973E2;-1.418211579E0;1.456548333E0;-1.316118598E0
4.367552593E2;-1.065799475E0;-1.025421247E-1;-1.562284112E0
4.367652213E2;-1.103042006E0;-1.811990619E0;-1.950435042E0
4.367751833E2;-1.746709466E0;-2.960211515E0;-2.161766768E0
4.367851453E2;-2.447480679E0;-2.349585056E0;-2.056434631E0
4.367951073E2;-2.613959789E0;-1.368615866E0;-1.779113889E0
4.368050683E2;-2.449161530E0;-8.769334555E-1;-1.655532837E0
4.368150303E2;-2.277279854E0;-7.570637465E-1;-1.547130466E0
4.368249923E2;-2.252482891E0;-9.741174579E-1;-1.376107574E0
4.368349543E2;-2.216507673E0;-1.411617160E0;-1.244289994E0
4.368449163E2;-2.157033443E0;-2.116807461E0;-1.180509567E0
4.368548783E2;-2.004096031E0;-2.811837673E0;-1.168374300E0
4.368648403E2;-1.774054170E0;-3.146021843E0;-1.164513230E0
4.368748023E2;-1.496660829E0;-3.060985088E0;-1.151532173E0
4.368847643E2;-1.161757469E0;-2.775489330E0;-1.134244561E0
4.368947263E2;-7.711812854E-1;-2.421360970E0;-1.084695101E0
4.369046883E2;-3.659333587E-1;-2.010398149E0;-9.947990775E-1
4.369146503E2;4.018055648E-2;-1.584076166E0;-8.958687186E-1
4.369246113E2;3.844231367E-1;-1.250857830E0;-7.795602679E-1
4.369345733E2;6.640555263E-1;-9.925125837E-1;-6.140453815E-1
4.369445353E2;8.966498971E-1;-8.703954220E-1;-4.338622987E-1
4.369544973E2;1.105045319E0;-9.071155190E-1;-2.637876868E-1
4.369644595E2;1.305256367E0;-9.860508442E-1;-9.935373068E-2
4.369744215E2;1.527841806E0;-9.693075418E-1;4.259994626E-2
4.369843835E2;1.805597544E0;-7.697688937E-1;1.895997822E-1
4.369943455E2;2.130733728E0;-4.550066590E-1;3.699596822E-1
4.370043075E2;2.459302664E0;-2.025299370E-1;5.698019862E-1
4.370142695E2;2.705149889E0;-3.144652769E-2;7.572017312E-1
4.370242315E2;2.725173235E0;2.073678374E-2;9.236612916E-1
4.370341935E2;2.307172775E0;-1.085966602E-1;9.992006421E-1
4.370441555E2;1.385245681E0;-3.450512886E-1;9.926801324E-1
4.370541165E2;3.707621098E-1;-4.917674363E-1;9.672469497E-1
4.370640785E2;-3.633715510E-1;-5.658016801E-1;7.779552937E-1
4.370740405E2;-9.028130770E-1;-7.502080202E-1;2.954241633E-1
4.370840025E2;-1.282460213E0;-1.022314906E0;-1.304533631E-1
4.370939645E2;-1.403099418E0;-1.169648051E0;-1.943653226E-1
4.371039265E2;-1.369715691E0;-1.078837395E0;-1.340604424E-1
4.371138885E2;-1.243343353E0;-9.705994129E-1;-1.726129651E-1
4.371238505E2;-8.508043885E-1;-6.736547947E-1;-2.623223364E-1
4.371338125E2;-2.643794417E-1;1.052148417E-1;-2.755710781E-1
4.371437745E2;3.161563575E-1;1.112112641E0;-2.060045302E-1
4.371537365E2;9.073180556E-1;1.943127632E0;9.946566820E-2
4.371636985E2;1.443017125E0;2.519870520E0;6.486632824E-1
4.371736605E2;1.654294729E0;2.707490206E0;1.248548150E0
4.371836215E2;1.260796785E0;2.278374434E0;1.270807147E0
4.371935835E2;4.949872196E-1;1.389666319E0;1.017646194E-1
4.372035455E2;1.255729496E-1;4.548813701E-1;-5.716939569E-1
4.372135075E2;5.033347756E-2;-2.979609072E-1;-6.013337970E-1
4.372234695E2;-1.949993335E-2;-5.346632004E-1;-3.892953396E-1
4.372334315E2;3.336714953E-2;-5.053476691E-1;-5.317938328E-2
4.372433935E2;2.770165503E-1;-7.289664149E-1;1.014738381E-1
4.372533555E2;7.288711071E-1;-9.160691500E-1;2.876714468E-1
4.372633175E2;1.152079463E0;-7.072176337E-1;5.422760248E-1
4.372732795E2;1.456320286E0;-2.707920671E-1;7.876635194E-1
4.372832415E2;1.585238814E0;3.001326919E-1;1.054525256E0
4.372932035E2;1.695063114E0;8.555543423E-1;1.205760837E0
4.373031645E2;1.764531612E0;1.264917135E0;1.330735803E0
4.373131265E2;1.763837218E0;1.593186855E0;1.438349128E0
4.373230885E2;1.804295182E0;1.665722847E0;1.514476418E0
4.373330505E2;2.201384783E0;9.241275787E-1;1.295971751E0
4.373430125E2;2.909644127E0;3.201003075E-1;1.109109759E0
4.373529745E2;3.413486004E0;1.894765049E-1;1.091486216E0
4.373629365E2;3.396352768E0;1.946725994E-1;8.688286543E-1
4.373728985E2;2.844806433E0;1.298968941E-1;5.012398362E-1
4.373828605E2;2.112341881E0;1.507827342E-1;3.604132235E-1
4.373928225E2;1.508199334E0;1.712462008E-1;3.637775779E-1
4.374027845E2;1.159721017E0;-2.824240923E-2;2.853027582E-1
4.374127465E2;1.002861500E0;-2.856335938E-1;1.076932177E-1
4.374227085E2;8.840557337E-1;-3.043252528E-1;-8.266021311E-2
4.374326705E2;7.686235309E-1;-3.794207424E-2;-2.071502209E-1
4.374426315E2;7.383383512E-1;5.034258962E-1;-2.722879350E-1
4.374525935E2;8.801113367E-1;1.157019258E0;-3.303143978E-1
4.374625555E2;1.095827699E0;1.775571942E0;-3.996181190E-1
4.374725175E2;1.276693463E0;2.425929546E0;-4.870115221E-1
4.374824795E2;1.408396840E0;2.875010967E0;-4.750576615E-1
4.374924415E2;1.542943954E0;3.080750942E0;-3.850217760E-1
4.375024035E2;1.748995066E0;2.929646015E0;-2.586486340E-1
4.375123655E2;1.951752663E0;2.313724279E0;-1.450722069E-1
4.375223275E2;1.950152397E0;1.447871447E0;-2.514259703E-2
4.375322895E2;1.672290802E0;7.177808285E-1;1.658527106E-1
4.375422515E2;1.252615333E0;4.075646400E-1;4.181467593E-1
4.375522135E2;8.898068666E-1;5.191949606E-1;6.266418695E-1
4.375621745E2;7.003424168E-1;8.436377645E-1;7.414941192E-1
4.375721365E2;6.897455454E-1;1.162733078E0;8.194766045E-1
4.375820985E2;7.834928036E-1;1.327563882E0;8.902242780E-1
4.375920605E2;8.429409266E-1;1.317668319E0;8.839765787E-1
4.376020225E2;8.627859950E-1;1.173208356E0;8.520750999E-1
4.376119845E2;8.877530098E-1;9.831796885E-1;8.393961787E-1
4.376219465E2;9.163907766E-1;7.768981457E-1;8.193860054E-1
4.376319085E2;9.167869687E-1;5.637016892E-1;8.058592081E-1
4.376418705E2;8.373504281E-1;4.021263719E-1;7.625125647E-1
4.376518325E2;6.576713324E-1;3.579126298E-1;6.761305928E-1
4.376617945E2;3.980941176E-1;3.932157457E-1;5.614479184E-1
4.376717565E2;1.440928727E-1;4.463483393E-1;4.536435604E-1
4.376817185E2;-4.873329774E-2;4.816640019E-1;3.401894271E-1
4.376916795E2;-1.702276766E-1;4.947508276E-1;2.008015364E-1
4.377016415E2;-1.616554856E-1;4.882271588E-1;6.119145453E-2
4.377116035E2;1.621425711E-2;3.598749340E-1;-9.055346996E-2
4.377215655E2;2.462352067E-1;6.177531928E-2;-2.490509599E-1
4.377315275E2;3.497802317E-1;-3.234706223E-1;-3.874599636E-1
4.377414895E2;1.883902848E-1;-6.333486438E-1;-4.699172974E-1
4.377514515E2;-3.120079637E-1;-7.148438096E-1;-5.038412809E-1
4.377614135E2;-1.041524053E0;-6.451709867E-1;-5.153754354E-1
4.377713755E2;-1.703091860E0;-7.304841876E-1;-5.546329021E-1
4.377813375E2;-2.043388367E0;-1.057042480E0;-6.940779090E-1
4.377912995E2;-2.193722725E0;-1.245623946E0;-8.039311767E-1
4.378012615E2;-2.650689840E0;-9.730430245E-1;-8.664672971E-1
4.378112235E2;-3.331161499E0;-4.580942094E-1;-9.232128263E-1
4.378211845E2;-3.798364639E0;-3.215486929E-2;-1.016164660E0
4.378311465E2;-3.830431700E0;1.490024030E-1;-1.211091518E0
4.378411085E2;-3.578340292E0;1.128473282E-1;-1.453374386E0
4.378510705E2;-3.212218523E0;-6.433549523E-2;-1.622726202E0
4.378610325E2;-2.884907722E0;-1.584167182E-1;-1.580135822E0
4.378709945E2;-2.635105610E0;2.114410847E-1;-1.453083992E0
4.378809565E2;-2.518247604E0;8.812657595E-1;-1.342249870E0
4.378909185E2;-2.365325928E0;1.522192001E0;-1.248554707E0
4.379008805E2;-2.145069599E0;2.052387476E0;-1.201462388E0
4.379108425E2;-1.909859896E0;2.571187019E0;-1.213120222E0
4.379208045E2;-1.648498654E0;3.014373541E0;-1.201015830E0
4.379307665E2;-1.247309804E0;2.483914137E0;-1.263489008E0
4.379407285E2;-8.108937740E-1;8.096758723E-1;-1.394930959E0
4.379506905E2;-8.123856187E-1;-1.306043506E0;-1.615732789E0
4.379606509E2;-1.480048776E0;-2.622258902E0;-1.769051313E0
4.379706129E2;-2.317291737E0;-2.061939716E0;-1.813599706E0
4.379805749E2;-2.555347919E0;-6.979991794E-1;-1.662428260E0
4.379905369E2;-2.392959118E0;-4.427048191E-2;-1.546686411E0
4.380004989E2;-2.191565752E0;8.596461266E-3;-1.412893176E0
4.380104609E2;-2.124104500E0;-2.569122612E-1;-1.190949082E0
4.380204229E2;-2.107729197E0;-8.247210979E-1;-1.026127458E0
4.380303849E2;-2.082218409E0;-1.586624146E0;-9.724229574E-1
4.380403469E2;-1.910959244E0;-2.181398153E0;-9.524079561E-1
4.380503089E2;-1.646121264E0;-2.470476866E0;-8.850334287E-1
4.380602709E2;-1.364295483E0;-2.472348213E0;-8.005638123E-1
4.380702329E2;-1.114955783E0;-2.367158651E0;-7.026264071E-1
4.380801949E2;-8.648620844E-1;-2.162594080E0;-5.922299027E-1
4.380901559E2;-5.598655939E-1;-1.802793145E0;-4.654077291E-1
4.381001179E2;-2.201942950E-1;-1.349462986E0;-3.571132123E-1
4.381100799E2;1.233779863E-1;-9.300574660E-1;-2.497958094E-1
4.381200419E2;4.562962651E-1;-6.702644825E-1;-1.177664027E-1
4.381300039E2;7.952951193E-1;-5.800920129E-1;2.263624594E-2
4.381399659E2;1.139872551E0;-5.749191046E-1;1.587850302E-1
4.381499279E2;1.469232082E0;-6.254986525E-1;2.794845402E-1
4.381598899E2;1.766981125E0;-6.667898893E-1;4.269746840E-1
4.381698519E2;2.027438641E0;-7.353118658E-1;6.113536358E-1
4.381798139E2;2.280962706E0;-8.291989565E-1;7.971669436E-1
4.381897759E2;2.491835356E0;-9.776510596E-1;9.626072645E-1
4.381997379E2;2.563460350E0;-1.094978452E0;1.090687156E0
4.382096999E2;2.291796684E0;-1.111069918E0;1.176317811E0
4.382196619E2;1.606466293E0;-9.537360072E-1;1.149519801E0
4.382296229E2;6.172569394E-1;-5.231006742E-1;1.022144437E0
4.382395849E2;-3.400825858E-1;2.924497724E-1;6.249457598E-1
4.382495469E2;-1.226388693E0;5.001357198E-1;2.603424899E-2
4.382595089E2;-1.797658086E0;-3.487881124E-1;-3.205652237E-1
4.382694709E2;-1.864581108E0;-1.410750628E0;-3.416674733E-1
4.382794329E2;-1.673610330E0;-2.041014910E0;-4.354389608E-1
4.382893949E2;-1.248844147E0;-2.114653826E0;-4.744347036E-1
4.382993569E2;-7.646894455E-1;-1.626538515E0;-3.127134442E-1
4.383093189E2;-3.502546847E-1;-4.030829668E-1;-1.775099933E-1
4.383192809E2;-5.316735804E-2;7.958066463E-1;-1.931576580E-1
4.383292429E2;3.438485563E-1;1.759470224E0;-4.189880192E-2
4.383392049E2;9.307271838E-1;2.516062260E0;3.438576758E-1
4.383491669E2;1.394187689E0;2.609354019E0;9.113987088E-1
4.383591279E2;1.412796259E0;2.081552982E0;1.089896560E0
4.383690899E2;7.245811224E-1;1.325380921E0;7.552463561E-3
4.383790519E2;1.083399169E-2;5.555816889E-1;-6.508778930E-1
4.383890139E2;-1.540120840E-1;-7.761777192E-2;-5.464736223E-1
4.383989759E2;-2.995140385E-3;-1.533761621E-2;-1.970788836E-1
4.384089379E2;2.257718295E-1;3.972731233E-1;1.295320094E-1
4.384188999E2;4.383519888E-1;-1.444652025E-2;3.212367296E-1
4.384288619E2;7.957355976E-1;-4.240924716E-1;5.785882473E-1
4.384388239E2;1.149149537E0;-4.241470695E-1;9.532582164E-1
4.384487859E2;1.545921564E0;-1.896488070E-1;1.203572750E0
4.384587479E2;2.001643658E0;4.289202392E-2;1.358545303E0
4.384687099E2;2.413623333E0;2.413644642E-2;1.380365610E0
4.384786719E2;2.633196115E0;-5.085787177E-2;1.412880182E0
4.384886339E2;2.639164686E0;1.661622711E-2;1.516790628E0
4.384985949E2;2.532480717E0;1.985671222E-1;1.543578267E0
4.385085569E2;2.674590826E0;7.007610202E-1;1.378934741E0
4.385185189E2;3.158669949E0;1.974085927E0;1.041929841E0
4.385284809E2;3.301921606E0;3.334677219E0;6.849542856E-1
4.385384429E2;3.020336390E0;3.603384256E0;3.537299931E-1
4.385484049E2;2.478924751E0;2.892407656E0;1.804161668E-1
4.385583669E2;1.893698335E0;1.632955313E0;1.820185930E-1
4.385683289E2;1.439697146E0;2.700626552E-1;1.789732575E-1
4.385782909E2;1.162129760E0;-6.798930168E-1;5.426594615E-2
4.385882529E2;9.662814140E-1;-1.039881349E0;-8.098565787E-2
4.385982149E2;7.225723267E-1;-1.008583069E0;-1.513604969E-1
4.386081769E2;4.422559142E-1;-7.234785557E-1;-1.345579624E-1
4.386181389E2;2.715150714E-1;-1.064528748E-1;-1.346357316E-1
4.386281009E2;3.809037805E-1;7.699781060E-1;-1.444088966E-1
4.386380619E2;8.365575671E-1;1.788505316E0;-1.776744425E-1
4.386480239E2;1.360494375E0;2.560886860E0;-2.339054346E-1
4.386579859E2;1.611594558E0;2.811044931E0;-2.402916998E-1
4.386679479E2;1.745228887E0;2.698906660E0;-1.915946305E-1
4.386779099E2;1.965905428E0;2.276217937E0;-7.179685682E-2
4.386878719E2;2.199313402E0;1.713598967E0;5.712005123E-2
4.386978339E2;2.266269684E0;1.091359615E0;2.020785660E-1
4.387077959E2;2.050529718E0;5.414848924E-1;3.968391120E-1
4.387177579E2;1.590106130E0;2.837479413E-1;6.279724240E-1
4.387277199E2;1.102237940E0;3.967106938E-1;8.162025213E-1
4.387376819E2;8.042512536E-1;6.785351634E-1;9.269285202E-1
4.387476439E2;7.000955939E-1;9.780665040E-1;9.552482963E-1
4.387576059E2;6.873781681E-1;1.172235370E0;9.299176335E-1
4.387675669E2;6.947272420E-1;1.206809759E0;9.203176498E-1
4.387775289E2;7.111171484E-1;1.103809953E0;8.761458993E-1
4.387874909E2;7.772784233E-1;9.183567166E-1;8.154959083E-1
4.387974529E2;8.844586611E-1;6.762160063E-1;7.371997833E-1
4.388074149E2;9.725924134E-1;4.062781632E-1;6.274465322E-1
4.388173769E2;9.649286270E-1;2.352619767E-1;4.733978510E-1
4.388273389E2;8.782400489E-1;3.128142357E-1;3.259455264E-1
4.388373009E2;7.230533957E-1;4.333648682E-1;2.314778715E-1
4.388472629E2;5.257502198E-1;4.313128293E-1;1.893939823E-1
4.388572249E2;3.175626695E-1;3.513796628E-1;1.264128983E-1
4.388671869E2;1.421258301E-1;2.776233256E-1;8.287413418E-2
4.388771489E2;2.586553060E-2;2.092767656E-1;3.896553069E-2
4.388871109E2;-1.071326062E-2;1.399249732E-1;1.959514432E-2
4.388970729E2;-4.895465448E-2;5.525323004E-2;4.267250374E-2
4.389070339E2;-2.426652610E-1;-3.417431191E-2;8.679290116E-2
4.389169959E2;-5.548316836E-1;-7.542002201E-2;8.808160573E-2
4.389269579E2;-8.207553625E-1;-1.721589863E-1;1.562427543E-2
4.389369199E2;-1.144230008E0;-4.040446579E-1;-1.120181009E-1
4.389468819E2;-1.662998796E0;-6.556085944E-1;-2.464295328E-1
4.389568439E2;-2.159080744E0;-8.666401505E-1;-3.949699998E-1
4.389668065E2;-2.473542452E0;-1.260163307E0;-6.055186391E-1
4.389767685E2;-2.953531981E0;-1.098348618E0;-7.772712111E-1
